,concept_id,concept_name,child_pair,group_code
424,10010339,Cross-validation,,10010147
425,10010342,Model development and analysis,10010343,10010147
425,10010342,Model development and analysis,10010344,10010147
425,10010342,Model development and analysis,10010345,10010147
426,10010346,Simulation theory,10010347,10010147
426,10010346,Simulation theory,10010348,10010147
427,10010349,Simulation types and techniques,10010345,10010147
427,10010349,Simulation types and techniques,10010350,10010147
427,10010349,Simulation types and techniques,10010351,10010147
427,10010349,Simulation types and techniques,10010353,10010147
427,10010349,Simulation types and techniques,10010354,10010147
427,10010349,Simulation types and techniques,10010355,10010147
427,10010349,Simulation types and techniques,10010356,10010147
427,10010349,Simulation types and techniques,10010357,10010147
427,10010349,Simulation types and techniques,10010358,10010147
427,10010349,Simulation types and techniques,10010359,10010147
427,10010349,Simulation types and techniques,10010360,10010147
427,10010349,Simulation types and techniques,10010361,10010147
427,10010349,Simulation types and techniques,10010362,10010147
427,10010349,Simulation types and techniques,10010363,10010147
427,10010349,Simulation types and techniques,10010364,10010147
427,10010349,Simulation types and techniques,10010365,10010147
427,10010349,Simulation types and techniques,10011310,10010147
427,10010349,Simulation types and techniques,10011810,10010147
428,10010366,Simulation support systems,10010367,10010147
428,10010366,Simulation support systems,10010368,10010147
428,10010366,Simulation support systems,10010369,10010147
429,10010370,Simulation evaluation,,10010147
430,10010352,Animation,10010238,10010147
430,10010352,Animation,10010378,10010147
430,10010352,Animation,10010379,10010147
430,10010352,Animation,10010380,10010147
430,10010352,Animation,10010381,10010147
431,10010372,Rendering,10010373,10010147
431,10010372,Rendering,10010374,10010147
431,10010372,Rendering,10010375,10010147
431,10010372,Rendering,10010376,10010147
431,10010372,Rendering,10010377,10010147
432,10010382,Image manipulation,10010236,10010147
432,10010382,Image manipulation,10010383,10010147
432,10010382,Image manipulation,10010384,10010147
432,10010382,Image manipulation,10010385,10010147
432,10010382,Image manipulation,10010386,10010147
433,10010387,Graphics systems and interfaces,10010389,10010147
433,10010387,Graphics systems and interfaces,10010391,10010147
433,10010387,Graphics systems and interfaces,10010392,10010147
433,10010387,Graphics systems and interfaces,10010393,10010147
433,10010387,Graphics systems and interfaces,10010394,10010147
433,10010387,Graphics systems and interfaces,10010866,10010147
434,10010395,Image compression,,10010147
435,10010396,Shape modeling,10010397,10010147
435,10010396,Shape modeling,10010398,10010147
435,10010396,Shape modeling,10010399,10010147
435,10010396,Shape modeling,10010400,10010147
435,10010396,Shape modeling,10010401,10010147
435,10010396,Shape modeling,10010402,10010147
436,10010172,Distributed algorithms,10003817,10010147
436,10010172,Distributed algorithms,10003824,10010147
437,10010177,Distributed programming languages,,10010147
438,10011014,Concurrent programming languages,,10010147
439,10011778,Concurrent algorithms,,10010147
440,10003551,Digital cash,,10010405
441,10003552,E-commerce infrastructure,,10010405
442,10003553,Electronic data interchange,,10010405
443,10003554,Electronic funds transfer,,10010405
444,10003555,Online shopping,,10010405
445,10003556,Online banking,,10010405
446,10003557,Secure online transactions,,10010405
447,10003596,Online auctions,,10010405
448,10003228,Enterprise information systems,10003229,10010405
448,10003228,Enterprise information systems,10003230,10010405
448,10003228,Enterprise information systems,10003232,10010405
448,10003228,Enterprise information systems,10003442,10010405
448,10003228,Enterprise information systems,10010925,10010405
449,10010412,Business process management,10010413,10010405
449,10010412,Business process management,10010414,10010405
449,10010412,Business process management,10010415,10010405
449,10010412,Business process management,10010416,10010405
449,10010412,Business process management,10011712,10010405
450,10010417,Enterprise architectures,10010418,10010405
450,10010417,Enterprise architectures,10010419,10010405
450,10010417,Enterprise architectures,10010420,10010405
451,10010421,Service-oriented architectures,,10010405
452,10010422,Event-driven architectures,,10010405
453,10010423,Business rules,,10010405
454,10010424,Enterprise modeling,,10010405
455,10010425,"Enterprise ontologies, taxonomies and vocabularies",,10010405
456,10010426,Enterprise data management,,10010405
457,10010427,Reference models,,10010405
458,10010428,Business-IT alignment,,10010405
459,10010429,IT architectures,,10010405
460,10010430,IT governance,,10010405
461,10010431,Enterprise computing infrastructures,,10010405
462,10011731,Enterprise interoperability,10010411,10010405
462,10011731,Enterprise interoperability,10011732,10010405
463,10010433,Aerospace,10010989,10010405
464,10010434,Archaeology,,10010405
465,10010435,Astronomy,,10010405
466,10010436,Chemistry,,10010405
467,10010437,Earth and atmospheric sciences,10010438,10010405
468,10010439,Engineering,10010440,10010405
469,10010441,Physics,,10010405
470,10010442,Mathematics and statistics,,10010405
471,10010443,Electronics,10010989,10010405
472,10010988,Telecommunications,10011581,10010405
473,10010087,Computational biology,10010086,10010405
473,10010087,Computational biology,10010088,10010405
473,10010087,Computational biology,10010089,10010405
473,10010087,Computational biology,10010090,10010405
473,10010087,Computational biology,10010091,10010405
473,10010087,Computational biology,10010092,10010405
473,10010087,Computational biology,10010096,10010405
473,10010087,Computational biology,10010097,10010405
473,10010087,Computational biology,10010098,10010405
473,10010087,Computational biology,10010934,10010405
474,10010093,Genomics,10010934,10010405
475,10010095,Systems biology,,10010405
476,10010446,Consumer health,,10010405
477,10010447,Health care information systems,,10010405
478,10010449,Health informatics,,10010405
479,10010450,Bioinformatics,,10010405
480,10010452,Metabolomics / metabonomics,,10010405
481,10010935,Genetics,10010094,10010405
481,10010935,Genetics,10010451,10010405
481,10010935,Genetics,10010454,10010405
482,10010456,Anthropology,10010457,10010405
483,10010458,Law,,10010405
484,10010459,Psychology,,10010405
485,10010460,Economics,,10010405
486,10010461,Sociology,,10010405
487,10010463,Surveillance mechanisms,,10010405
488,10010464,Investigation techniques,,10010405
489,10010465,"Evidence collection, storage and analysis",,10010405
490,10010466,Network forensics,,10010405
491,10010467,System forensics,,10010405
492,10010468,Data recovery,,10010405
493,10010470,Fine arts,,10010405
494,10010471,Performing arts,,10010405
495,10010472,Architecture (buildings),10010440,10010405
496,10010473,Language translation,,10010405
497,10010474,Media arts,,10010405
498,10010475,Sound and music computing,,10010405
499,10003392,Digital libraries and archives,,10010405
500,10010477,Publishing,,10010405
501,10010478,Military,10003600,10010405
502,10010479,Cartography,,10010405
503,10010480,Agriculture,,10010405
504,10010936,Computing in government,10003590,10010405
504,10010936,Computing in government,10010938,10010405
505,10011187,Personal computers and PC applications,10011188,10010405
505,10011187,Personal computers and PC applications,10011189,10010405
505,10011187,Personal computers and PC applications,10011190,10010405
505,10011187,Personal computers and PC applications,10011191,10010405
506,10003558,Consumer products,,10010405
507,10010482,Industry and manufacturing,10003259,10010405
507,10010482,Industry and manufacturing,10010486,10010405
508,10010483,Computer-aided manufacturing,,10010405
509,10010484,Decision analysis,10011817,10010405
510,10010485,Transportation,,10010405
511,10010487,Forecasting,,10010405
512,10010488,Marketing,,10010405
513,10003392,Digital libraries and archives,,10010405
514,10010490,Computer-assisted instruction,,10010405
515,10010491,Interactive learning environments,,10010405
516,10010492,Collaborative learning,,10010405
517,10010493,Learning management systems,,10010405
518,10010494,Distance learning,,10010405
519,10010495,E-learning,,10010405
520,10010496,Computer-managed instruction,,10010405
521,10010498,Document searching,,10010405
522,10010500,Document management,10010501,10010405
522,10010500,Document management,10010502,10010405
522,10010500,Document management,10010503,10010405
523,10010504,Document capture,10010505,10010405
523,10010504,Document capture,10010506,10010405
523,10010504,Document capture,10010507,10010405
523,10010504,Document capture,10010508,10010405
523,10010504,Document capture,10010509,10010405
524,10010510,Document preparation,10010512,10010405
524,10010510,Document preparation,10010513,10010405
524,10010510,Document preparation,10010514,10010405
524,10010510,Document preparation,10010515,10010405
524,10010510,Document preparation,10010516,10010405
524,10010510,Document preparation,10010920,10010405
524,10010510,Document preparation,10011689,10010405
525,10010522,Serial architectures,10010523,10010520
525,10010522,Serial architectures,10010524,10010520
525,10010522,Serial architectures,10010525,10010520
525,10010522,Serial architectures,10010526,10010520
525,10010522,Serial architectures,10010527,10010520
526,10010528,Parallel architectures,10010529,10010520
526,10010528,Parallel architectures,10010530,10010520
526,10010528,Parallel architectures,10010531,10010520
526,10010528,Parallel architectures,10010532,10010520
526,10010528,Parallel architectures,10010533,10010520
