,parent,child,group,flag
24307,basuco,meperidine,295,FALSE
24308,hemostat,culdoscope,210,FALSE
24309,right_of_election,use,333,FALSE
24310,source,disinter,735,FALSE
24311,saphenous_nerve,sacral_nerve,335,FALSE
24312,frying_pan,poacher,237,FALSE
24313,adjudication,value_judgment,62,FALSE
24314,purge,vindication,10,FALSE
24315,cerate,zinc_ointment,164,FALSE
24316,icosahedron,regular_octahedron,646,FALSE
24317,admixture,air_pollution,679,FALSE
24318,calcium_carbide,calcium_hydride,487,FALSE
24319,argyle,Christmas_stocking,198,FALSE
24320,ischemia,refractory_anemia,667,FALSE
24321,chowchow,apple_butter,465,FALSE
24322,drawl,nasalization,439,FALSE
24323,alpha_bronze,red_brass,691,FALSE
24324,general_officer,marshal,590,FALSE
24325,trochlear,femoral_nerve,335,FALSE
24326,fellatio,soixante-neuf,65,FALSE
24327,watercolor,spray_paint,165,FALSE
24328,morceau,personal,433,FALSE
24329,lower_berth,double_bed,245,FALSE
24330,harasser,moss-trooper,558,FALSE
24331,green_olive,dill_pickle,479,FALSE
24332,demitasse,mixing_bowl,275,FALSE
24333,big_band,rock_group,501,FALSE
24334,standard_gauge,bulkiness,35,FALSE
24335,sensory_nerve,sacral_nerve,335,FALSE
24336,curvaceousness,prettiness,304,FALSE
24337,Yeniseian,Great_Russian,538,FALSE
24338,autopsy,bank_examination,18,FALSE
24339,bathe,water-skiing,48,FALSE
24340,double_pneumonia,anthracosis,656,FALSE
24341,batting_coach,hockey_coach,577,FALSE
24342,beer_bottle,ink_bottle,189,FALSE
24343,wind_farm,police_station,178,FALSE
24344,shibboleth,prosody,436,FALSE
24345,surrender,pledge,751,FALSE
24346,macadamia_nut,grugru_nut,476,FALSE
24347,Go_Fish,pitch,52,FALSE
24348,angelica,hyssop,483,FALSE
24349,carillon,vibraphone,235,FALSE
24350,reed_section,indie,501,FALSE
24351,encephalography,auscultation,20,FALSE
24352,yellow_warbler,common_yellowthroat,98,FALSE
24353,Criminal_Investigation_Command,Federal_Bureau_of_Investigation,498,FALSE
24354,Bai,Lahu,426,FALSE
24355,model,impersonate,716,FALSE
24356,longevity,everlastingness,325,FALSE
24357,bowling_alley,grade_separation,187,FALSE
24358,lamella,nameplate,220,FALSE
24359,perphenazine,oxazepam,185,FALSE
24360,dramatics,team_teaching,74,FALSE
24361,saphenous_nerve,olfactory_nerve,335,FALSE
24362,secrete,suction,711,FALSE
24363,tough_guy,bullyboy,558,FALSE
24364,Department_of_Commerce,Department_of_Health_Education_and_Welfare,497,FALSE
24365,tasting,necrophagia,43,FALSE
24366,hearing_dog,collie,133,FALSE
24367,Chimera,cockatrice,113,FALSE
24368,tinderbox,hope_chest,226,FALSE
24369,cock,guinea_hen,108,FALSE
24370,moorage,retainer,625,FALSE
24371,contester,denier,528,FALSE
24372,striped_skunk,river_otter,145,FALSE
24373,glucosamine,hydroxyl,681,FALSE
24374,birdcall,slapstick,247,FALSE
24375,sans_serif,Gothic,421,FALSE
24376,huitre,limpet,481,FALSE
24377,string_orchestra,clarinet_section,501,FALSE
24378,fairy_swallow,Streptopelia_turtur,111,FALSE
24379,abolitionist,suffragette,528,FALSE
24380,closeup_lens,meniscus,155,FALSE
24381,sea_slug,ormer,121,FALSE
24382,sheet_pile,support_column,214,FALSE
24383,nail_pulling,oppression,45,FALSE
24384,compendium,apercu,402,FALSE
24385,Catalina_cherry,amarelle,618,FALSE
24386,good,handicap,331,FALSE
24387,leveret,lapin,142,FALSE
24388,sweatshop,bell_foundry,208,FALSE
24389,spherical_trigonometry,numerical_analysis,372,FALSE
24390,minibus,freight_liner,258,FALSE
24391,theory_of_indicators,germ_theory,364,FALSE
24392,sporotrichosis,tinea_capitis,664,FALSE
24393,boat_deck,gun_deck,169,FALSE
24394,scarify,crisscross,727,FALSE
24395,corn_muffin,cornbread,469,FALSE
24396,express,deadhead,258,FALSE
24397,deipnosophist,driveller,531,FALSE
24398,talk,rap,440,FALSE
24399,refrigerator,electric_range,281,FALSE
24400,lemon_balm,sage,483,FALSE
24401,gram_molecule,milligram,641,FALSE
24402,bicycle_chain,anchor_chain,192,FALSE
24403,corridor,gate,180,FALSE
24404,two-handed_backhand,ground_stroke,6,FALSE
24405,collage,Identikit,255,FALSE
24406,flowerbed,topiary,201,FALSE
24407,concentration_camp,living_death,678,FALSE
24408,chestnut,cashew,476,FALSE
24409,wardroom,accommodation,161,FALSE
24410,espionage_agent,literary_agent,549,FALSE
24411,stoat,spotted_skunk,145,FALSE
24412,multicollinearity,least_squares,373,FALSE
24413,sweet_cherry,western_chokecherry,618,FALSE
24414,Akan,Serer,425,FALSE
24415,relief_printing,letterset_printing,294,FALSE
24416,kirsch,bitters,485,FALSE
24417,import_duty,export_duty,624,FALSE
24418,quantum_theory,relativity,364,FALSE
24419,camp_chair,bath_chair,205,FALSE
24420,lay_figure,roughcast,207,FALSE
24421,sari,brassiere,182,FALSE
24422,otoscope,polygraph,210,FALSE
24423,grate,atomize,713,FALSE
24424,groom,trophy_wife,579,FALSE
24425,ethic,accounting_principle,366,FALSE
24426,Irish,grappa,485,FALSE
24427,travel_guidebook,manual,400,FALSE
24428,programma,imperial_decree,406,FALSE
24429,palace,authoritarian_state,490,FALSE
24430,two-time,ensnare,752,FALSE
24431,contrast,follow-up,18,FALSE
24432,agoraphobia,acarophobia,675,FALSE
24433,piecework,cabotage,33,FALSE
24434,wild_ass,moke,144,FALSE
24435,Medusa,dragon,522,FALSE
24436,Shetland_sheepdog,sled_dog,133,FALSE
24437,viatical_settlement,sick_benefit,622,FALSE
24438,primary_sex_characteristic,side,322,FALSE
24439,top,overemphasis,326,FALSE
24440,crack,meperidine,295,FALSE
24441,matrix_operation,arithmetic_operation,72,FALSE
24442,egalitarian,Popper,535,FALSE
24443,myriameter,dekaliter,641,FALSE
24444,purchasing_agent,business_agent,549,FALSE
24445,quahog,window_oyster,122,FALSE
24446,Siberian,Ostyak,538,FALSE
24447,souchong,hyson,483,FALSE
24448,methionine,ornithine,683,FALSE
24449,dairying,arboriculture,77,FALSE
24450,subsoil,loess,682,FALSE
24451,stir,incident,650,FALSE
24452,fines_herbes,summer_savory,483,FALSE
24453,pachycephalosaur,pisanosaur,103,FALSE
24454,bridge,pitch,52,FALSE
24455,Menshevik,demagogue,562,FALSE
24456,fisherman's_knot,overhand_knot,231,FALSE
24457,countrywoman,proletarian,529,FALSE
24458,moral,alpha_and_omega,409,FALSE
24459,sheika,honest_woman,579,FALSE
24460,pilferage,embezzlement,5,FALSE
24461,tree_hugger,freedom_rider,528,FALSE
24462,credit_account,overdraft_credit,630,FALSE
24463,divergence,expansion,361,FALSE
24464,hog,monopolist,573,FALSE
24465,soldiering,tradecraft,348,FALSE
24466,Gatling_gun,Maxim_gun,212,FALSE
24467,black_pine,Japanese_red_pine,606,FALSE
24468,biopiracy,plunderage,5,FALSE
24469,gym_rat,seconder,542,FALSE
24470,elusiveness,twilight_zone,311,FALSE
24471,inflection,active_voice,643,FALSE
24472,plastron,gorget,206,FALSE
24473,enormity,kittee,45,FALSE
24474,white_separatism,meritocracy,489,FALSE
24475,pinworm,arrowworm,120,FALSE
24476,cyclohexanol_phthalate,deoxythymidine_monophosphate,685,FALSE
24477,centaur,phoenix,113,FALSE
24478,navel_orange,pomelo,478,FALSE
24479,deposit,token_money,623,FALSE
24480,caricature,take_off,716,FALSE
24481,estrone,dexamethasone,694,FALSE
24482,bloom,wholeness,655,FALSE
24483,electrical_work,tool-and-die_work,58,FALSE
24484,progestin,testosterone,694,FALSE
24485,furlough,pass,85,FALSE
24486,eau_de_vie,rum,485,FALSE
24487,Trinitarianism,Unitarianism,368,FALSE
24488,glycerin_jelly,urethane,685,FALSE
24489,deciliter,decimeter,641,FALSE
24490,meprobamate,major_tranquilizer,185,FALSE
24491,snowman,planetarium,207,FALSE
24492,curtain_raiser,scrum,29,FALSE
24493,cubic_kilometer,micron,641,FALSE
24494,money_market,sign_industry,89,FALSE
24495,Nguni,Serer,425,FALSE
24496,masked_ball,cotillion,455,FALSE
24497,doorbell,DIP_switch,248,FALSE
24498,FORTRAN,COBOL,407,FALSE
24499,Real_Estate_Investment_Trust,sales_finance_company,492,FALSE
24500,coffer,window_box,226,FALSE
24501,stoat,wolverine,145,FALSE
24502,crate,flat,226,FALSE
24503,banter,ethnic_joke,399,FALSE
24504,settlement,obverse,94,FALSE
24505,complex_fraction,one-ninth,420,FALSE
24506,shortwave_diathermy_machine,polygraph,210,FALSE
24507,hangar_queen,autogiro,172,FALSE
24508,dead_letter,round_robin,412,FALSE
24509,grammatical_meaning,word_meaning,409,FALSE
24510,tristearin,deoxycytidine_monophosphate,685,FALSE
24511,bone_fat,drippings,468,FALSE
24512,familiar,major-domo,570,FALSE
24513,fiberscope,douche,210,FALSE
24514,legal_duty,moral_obligation,57,FALSE
24515,nitrogen_dioxide,sulfur_dioxide,293,FALSE
24516,fluid_mechanics,classical_mechanics,378,FALSE
24517,pedophilia,zoophilia,65,FALSE
24518,folding_door,French_door,230,FALSE
24519,erecting_prism,camera_lens,155,FALSE
24520,Democrat,statesman,562,FALSE
24521,alienee,host,545,FALSE
24522,fish_slice,dixie,237,FALSE
24523,oak_blight,greenfly,139,FALSE
24524,foot,talent_agent,549,FALSE
24525,French_bulldog,schipperke,133,FALSE
24526,gamma_hydroxybutyrate,cannabis,158,FALSE
24527,espionage_agent,double_agent,549,FALSE
24528,rotor,read/write_head,204,FALSE
24529,methionine,phenylalanine,683,FALSE
24530,carbon,imitation,191,FALSE
24531,silex,zirconium_oxide,293,FALSE
24532,lockage,simple_interest,625,FALSE
24533,banana_oil,lactate,685,FALSE
24534,dideoxycytosine,reverse_transcriptase_inhibitor,184,FALSE
24535,belch,electric_shock,15,FALSE
24536,casquet,greave,206,FALSE
24537,hydrazoic_acid,soft_water,487,FALSE
24538,caffeine_addict,pill_head,548,FALSE
24539,arthrography,pyelography,20,FALSE
24540,writ_of_election,interdict,405,FALSE
24541,centerboard,plate_iron,220,FALSE
24542,zoril,tayra,145,FALSE
24543,draw,faro,52,FALSE
24544,bridge,dummy_whist,52,FALSE
24545,calcium_oxide,trioxide,293,FALSE
24546,snooker,fudge,752,FALSE
24547,infanticide,hatchet_man,596,FALSE
24548,awkwardness,weak_point,332,FALSE
24549,microbrewery,saltworks,208,FALSE
24550,turner,Dutch_oven,237,FALSE
24551,cosecant,threshold_function,361,FALSE
24552,abominable_snowman,werewolf,113,FALSE
24553,fair_hearing,countersuit,9,FALSE
24554,animate,crane,707,FALSE
24555,phonograph_record,compact_disk,215,FALSE
24556,differentiation,integration,72,FALSE
24557,Calvados,marc,485,FALSE
24558,indirection,fraud,66,FALSE
24559,accommodating_lens_implant,multifocal_lens_implant,160,FALSE
24560,cytologist,Gray,574,FALSE
24561,cyclobenzaprine,lorazepam,285,FALSE
24562,bookseller,proprietress,586,FALSE
24563,Siberian,Seychellois,538,FALSE
24564,Roman_alphabet,screen_font,421,FALSE
24565,cylinder_head,acetate_disk,220,FALSE
24566,check,culdoscopy,18,FALSE
24567,newlywed,polygamist,579,FALSE
24568,pleasingness,raw_beauty,304,FALSE
24569,regur,caliche,682,FALSE
24570,astatic_galvanometer,reflectometer,188,FALSE
24571,atheist,blasphemer,566,FALSE
24572,nursling,stepson,564,FALSE
24573,flogger,witch-hunter,569,FALSE
24574,real,threepence,632,FALSE
24575,disjunctive_conjunction,indicative_mood,643,FALSE
24576,miniature_pinscher,Seeing_Eye_dog,133,FALSE
24577,breach_of_promise,partial_breach,4,FALSE
24578,alveolar_rhabdomyosarcoma,chronic_myelocytic_leukemia,665,FALSE
24579,sangapenum,tragacanth,616,FALSE
24580,flurbiprofen,buffered_aspirin,289,FALSE
24581,Ostyak,Samoyed,538,FALSE
24582,bucket_shop,captive_finance_company,492,FALSE
24583,neoclassicism,drape,305,FALSE
24584,penny_ante,pisha_paysha,52,FALSE
24585,headmaster,missionary,544,FALSE
24586,cannel_coal,natural_gas,696,FALSE
24587,sonogram,foil,255,FALSE
24588,kia_quen,prolonged_interrogation,45,FALSE
24589,plasma_cell,lymphoblast,343,FALSE
24590,forefront,desktop,234,FALSE
24591,coup,sexual_conquest,3,FALSE
24592,sans_serif,boldface,421,FALSE
24593,definite_article,personal_pronoun,393,FALSE
24594,safety,hat_trick,3,FALSE
24595,wonderland,subcontinent,515,FALSE
24596,goalpost,gatepost,214,FALSE
24597,hereditarianism,instrumentalism,370,FALSE
24598,overabundance,wilderness,330,FALSE
24599,good,expedience,331,FALSE
24600,megaphone,factory_whistle,247,FALSE
24601,municipal_government,welfare_state,490,FALSE
24602,storm_petrel,wandering_albatross,128,FALSE
24603,associate_professor,headmistress,544,FALSE
24604,mikado,King_of_the_Germans,533,FALSE
24605,excise,anti-dumping_duty,624,FALSE
24606,immunoglobulin_D,opsonin,668,FALSE
24607,fivepence,tenpence,632,FALSE
24608,kohlrabi,savoy_cabbage,472,FALSE
24609,nervous_exhaustion,insulin_shock,658,FALSE
24610,carbonyl_group,methylene_group,681,FALSE
24611,missus,viscountess,579,FALSE
24612,oat_cell_carcinoma,acute_lymphocytic_leukemia,665,FALSE
24613,fivepence,nickel,632,FALSE
24614,harbor_porpoise,Pacific_bottlenose_dolphin,129,FALSE
24615,dekagram,centiliter,641,FALSE
24616,dust_contamination,noise_pollution,679,FALSE
24617,demonstrator,dry,528,FALSE
24618,taenia,oligochaete,120,FALSE
24619,cotangent,homogeneous_polynomial,361,FALSE
24620,contrabassoon,musette_pipe,236,FALSE
24621,gratuity,viatical_settlement,622,FALSE
24622,sloe_gin,Jamaica_rum,485,FALSE
24623,mainstay,thwart,219,FALSE
24624,drippings,drying_oil,468,FALSE
24625,pre-Socratic,necessitarian,535,FALSE
24626,Orthodox_Church,Coptic_Church,494,FALSE
24627,developmental_psychology,comparative_psychology,380,FALSE
24628,deposit,tremor,453,FALSE
24629,chronograph,parking_meter,181,FALSE
24630,phycomycosis,dermatomycosis,664,FALSE
24631,late-night_hour,breakfast_time,700,FALSE
24632,encroach,string,749,FALSE
24633,comic_strip,sick_joke,399,FALSE
24634,nabumetone,tolmetin_sodium,289,FALSE
24635,pate,Cuban_heel,234,FALSE
24636,Levant,upper,282,FALSE
24637,rhyolite,amygdaloid,689,FALSE
24638,yacht_chair,Boston_rocker,205,FALSE
24639,adobe,humus,682,FALSE
24640,murderousness,worst,312,FALSE
24641,Ming,Yuan,488,FALSE
24642,scatophagy,swallow,43,FALSE
24643,hearer,playgoer,567,FALSE
24644,management_consulting,the_City,89,FALSE
24645,strainer,water_filter,173,FALSE
24646,French_bulldog,Siberian_husky,133,FALSE
24647,impalement,sleep_deprivation,45,FALSE
24648,mechanical_drawing,rendering,197,FALSE
24649,trial_judge,Daniel,556,FALSE
24650,salad_oil,sweet_oil,468,FALSE
24651,basophil,plasmablast,343,FALSE
24652,Parry's_pinyon,western_white_pine,606,FALSE
24653,Phoenician,Kassite,536,FALSE
24654,detective_story,parable,397,FALSE
24655,mojo,witchcraft,371,FALSE
24656,table_knife,tablefork,268,FALSE
24657,sports_fan,addict,542,FALSE
24658,light-emitting_diode,gene_chip,252,FALSE
24659,indene,provitamin_A,684,FALSE
24660,Old_English_sheepdog,housedog,133,FALSE
24661,military_attache,criminologist,530,FALSE
24662,aviation,electronics_industry,89,FALSE
24663,pitch,chlorobenzene,684,FALSE
24664,alpha_and_omega,nuance,409,FALSE
24665,assize,subpoena_duces_tecum,405,FALSE
24666,moor,snowfield,515,FALSE
24667,magazine_article,news_article,388,FALSE
24668,flying_jib,foresail,225,FALSE
24669,cinch,high-low,52,FALSE
24670,Catawba,Dakota,539,FALSE
24671,caffeine_addict,head,548,FALSE
24672,trajectory,grip,602,FALSE
24673,fireman's_carry,packing,36,FALSE
24674,lumbering,couture,58,FALSE
24675,benzodiazepine,pimozide,185,FALSE
24676,three-fourths,circulating_decimal,420,FALSE
24677,Gondi,Pengo,430,FALSE
24678,porringer,coquille,275,FALSE
24679,naturalization,judicial_review,9,FALSE
24680,metric_space,manifold,0,FALSE
24681,shock,rebellion,16,FALSE
24682,cherrystone,Virginia_oyster,122,FALSE
24683,tungsten_steel,hypo-eutectoid_steel,690,FALSE
24684,mining_geology,morphology,379,FALSE
24685,bentonite,chernozemic_soil,682,FALSE
24686,recusation,foreclosure,9,FALSE
24687,chilliness,cool,323,FALSE
24688,whirlpool,riptide,451,FALSE
24689,beggar-my-neighbor,baccarat,52,FALSE
24690,custody_battle,judicial_review,9,FALSE
24691,hearthrug,scatter_rug,266,FALSE
24692,cymbal,upright,235,FALSE
24693,matriculate,senior,594,FALSE
24694,solar_eclipse,defervescence,450,FALSE
24695,sangapenum,agar,616,FALSE
24696,rack,jam,712,FALSE
24697,molded_salad,crab_Louis,482,FALSE
24698,trap_door,turnstile,230,FALSE
24699,athleticism,seriousness,326,FALSE
24700,rain,water_of_crystallization,487,FALSE
24701,bacteriologist,cytogeneticist,574,FALSE
24702,banking_industry,Hollywood,89,FALSE
24703,deoxythymidine_monophosphate,deoxyadenosine_monophosphate,685,FALSE
24704,skin_diving,surfing,48,FALSE
24705,possible,submitter,563,FALSE
24706,Kitty_Litter,red_clay,682,FALSE
24707,contortion,indentation,42,FALSE
24708,megaloblastic_anemia,sideroblastic_anemia,667,FALSE
24709,construction_industry,toy_industry,89,FALSE
24710,doorjamb,pilaster,214,FALSE
24711,national_flag,shoulder_flash,422,FALSE
24712,coup,overturn,3,FALSE
24713,triplicate,photocopy,191,FALSE
24714,drawl,mispronunciation,439,FALSE
24715,Java_man,Rhodesian_man,146,FALSE
24716,divorce_lawyer,district_attorney,553,FALSE
24717,layout,codification,51,FALSE
24718,sixpence,dime,632,FALSE
24719,deciliter,grain,641,FALSE
24720,criminal_suit,mistrial,9,FALSE
24721,northern_bobwhite,migratory_quail,110,FALSE
24722,bear_market,Bollywood,89,FALSE
24723,plenum,forum,506,FALSE
24724,cinch,penny_ante,52,FALSE
24725,turnip_bed,formal_garden,201,FALSE
24726,rugby,Greco-Roman_wrestling,49,FALSE
24727,Calvados,Scotch,485,FALSE
24728,cortisone,prednisone,694,FALSE
24729,dideoxycytosine,saquinavir,184,FALSE
24730,spruce_pine,whitebark_pine,606,FALSE
24731,drop-off_charge,wharfage,625,FALSE
24732,check,contrast,18,FALSE
24733,honor_killing,tyrannicide,28,FALSE
24734,sandwich,set,744,FALSE
24735,glyceride,ethyl_acetate,685,FALSE
24736,dropkicker,ball_carrier,571,FALSE
24737,McIntosh,Empire,477,FALSE
24738,slider,alligator_snapping_turtle,101,FALSE
24739,linchpin,straight_pin,232,FALSE
24740,handler,NOC,549,FALSE
24741,dictator,ranter,531,FALSE
24742,tumescence,intumescence,344,FALSE
24743,change,quarter,632,FALSE
24744,stage_manager,research_director,565,FALSE
24745,photo-offset_printing,typography,294,FALSE
24746,female_offspring,test-tube_baby,564,FALSE
24747,voice,fast_track,11,FALSE
24748,fencing,shock,16,FALSE
24749,freight_agent,next_friend,549,FALSE
24750,cunt,male_genitalia,337,FALSE
24751,agoraphobia,cynophobia,675,FALSE
24752,cellar,cache,176,FALSE
24753,complex_fraction,common_fraction,420,FALSE
24754,cluster_of_differentiation_4,mucoid,692,FALSE
24755,damper,constraint,90,FALSE
24756,engage,grub_up,735,FALSE
24757,herniated_disc,diverticulum,672,FALSE
24758,elbow,length,249,FALSE
24759,agate,sard,297,FALSE
24760,ordinary,timekeeper,556,FALSE
24761,banking_industry,market,89,FALSE
24762,baby_oil,preventive,164,FALSE
24763,heiress,annuitant,545,FALSE
24764,bandbox,paintbox,226,FALSE
24765,contact,field_lens,155,FALSE
24766,freeman,chauvinist,527,FALSE
24767,computer_operation,synchronous_operation,159,FALSE
24768,major,subaltern,590,FALSE
24769,tetanus_antitoxin,opsonin,668,FALSE
24770,improvisation,salvation,11,FALSE
24771,surf_casting,battue,50,FALSE
24772,scissors,half_nelson,44,FALSE
24773,air_hammer,saber_saw,174,FALSE
24774,stay,guy,219,FALSE
24775,insurance_company,sales_finance_company,492,FALSE
24776,insult,snub,92,FALSE
24777,pinworm,oligochaete,120,FALSE
24778,docosahexaenoic_acid,monounsaturated_fatty_acid,686,FALSE
24779,revival,readjustment,25,FALSE
24780,fitness,qi,655,FALSE
24781,thyme,lovage,483,FALSE
24782,sterilize,pressure-wash,710,FALSE
24783,argus,ring-necked_pheasant,110,FALSE
24784,hymn,walk_through,726,FALSE
24785,bollard,pilaster,214,FALSE
24786,Atakapa,Ofo,539,FALSE
24787,odometer,ballistic_galvanometer,188,FALSE
24788,shortwave_diathermy_machine,curette,210,FALSE
24789,tau_coefficient_of_correlation,mean_deviation,374,FALSE
24790,myelocyte,B_cell,343,FALSE
24791,Australian_terrier,Tibetan_terrier,131,FALSE
24792,isometry,convergence,361,FALSE
24793,giant_conch,moon_shell,121,FALSE
24794,funny_story,belly_laugh,399,FALSE
24795,ophthalmoscope,colonoscope,210,FALSE
24796,drafting,netting,58,FALSE
24797,flambe,lard,719,FALSE
24798,geodesy,hypsography,379,FALSE
24799,tea,coffee_break,82,FALSE
24800,gorge,dale,517,FALSE
24801,charcoal,ground_plan,197,FALSE
24802,sour_mash,corn_whiskey,485,FALSE
24803,bullyboy,iconoclast,558,FALSE
24804,confirmation,shrift,83,FALSE
24805,Euryale,roc,113,FALSE
24806,spectator,testifier,567,FALSE
24807,corpuscular_radiation,photoemission,598,FALSE
24808,gossip_columnist,correspondent,554,FALSE
24809,godson,stillborn_infant,564,FALSE
24810,six,three,642,FALSE
24811,railroad_tunnel,arcade,180,FALSE
24812,landmass,cape,515,FALSE
24813,Albigenses,Augustinian_Hermits,493,FALSE
24814,oat_cell_carcinoma,acute_leukemia,665,FALSE
24815,balletomane,pillar,542,FALSE
24816,carriage_return,fixed-cycle_operation,159,FALSE
24817,aqua_vitae,poteen,485,FALSE
24818,Gestalt_psychology,Darwinism,364,FALSE
24819,Adam,hard_drug,158,FALSE
24820,common_time,syncopation,437,FALSE
24821,infanticide,wing_shooting,28,FALSE
24822,garbage_collection,haying,81,FALSE
24823,green_olive,piccalilli,479,FALSE
24824,loss,war_cloud,445,FALSE
24825,Burton,light_beer,484,FALSE
24826,bacteriologist,malacologist,574,FALSE
24827,federal_savings_bank,mutual_savings_bank,502,FALSE
24828,aeromechanics,kinematics,378,FALSE
24829,Mennonite,Pentecostal,537,FALSE
24830,timber,stile,214,FALSE
24831,national_capital,burg,513,FALSE
24832,electric_drill,power_saw,174,FALSE
24833,beaker,grace_cup,275,FALSE
24834,auction,spade_casino,52,FALSE
24835,Grimm's_law,fundamentals,363,FALSE
24836,Nguni,Kamba,425,FALSE
24837,seta,node,603,FALSE
24838,gaff_topsail,square_sail,225,FALSE
24839,dive_bomber,floatplane,172,FALSE
24840,acaricide,Paris_green,613,FALSE
24841,Kurux,Toda,430,FALSE
24842,petticoat,body_stocking,251,FALSE
24843,drogue,water_wings,290,FALSE
24844,sensory_nerve,splanchnic_nerve,335,FALSE
24845,marriage_proposal,reward,68,FALSE
24846,central_nervous_system,muscular_structure,134,FALSE
24847,mountain_climbing,rock_climbing,38,FALSE
24848,sextet,concert_band,501,FALSE
24849,aesthetic,fatalism,370,FALSE
24850,spasticity,jaggedness,308,FALSE
24851,denotatum,lexical_meaning,409,FALSE
24852,deforestation,small-particle_pollution,680,FALSE
24853,browser,audile,567,FALSE
24854,sow,interrogate,739,FALSE
24855,denial,isolation,384,FALSE
24856,barometric_pressure,acoustic_radiation_pressure,328,FALSE
24857,conceptualism,mechanism,370,FALSE
24858,tasting,sucking,43,FALSE
24859,leveler,Young_Turk,559,FALSE
24860,halftime,breath,702,FALSE
24861,bell_ringer,strike,3,FALSE
24862,crab_apple,Baldwin,477,FALSE
24863,glucosamine,aminomethane,681,FALSE
24864,workday,feria,701,FALSE
24865,violin_section,symphony_orchestra,501,FALSE
24866,midfield,see,512,FALSE
24867,progestin,estriol,694,FALSE
24868,number,password,401,FALSE
24869,sheika,bride,579,FALSE
24870,cranberry_culture,mixed_farming,77,FALSE
24871,wombat,potoroo,116,FALSE
24872,logic,insurrectionism,363,FALSE
24873,Mother_Hubbard,caftan,182,FALSE
24874,diphenylbutyl_piperidine,chlorpromazine,185,FALSE
24875,rhinoscope,dialyzer,210,FALSE
24876,laryngoscope,dialyzer,210,FALSE
24877,soup_bowl,chinaware,275,FALSE
24878,savings,mutual_fund,623,FALSE
24879,glycine,iodotyrosine,683,FALSE
24880,splenomegaly,hypoplasia,652,FALSE
24881,spread-eagle,entrance,707,FALSE
24882,monition,citation,405,FALSE
24883,dinner_dress,bodice,182,FALSE
24884,baldric,bandoleer,224,FALSE
24885,overcompensation,isolation,384,FALSE
24886,slop,subsoil,682,FALSE
24887,California_single-leaf_pinyon,pond_pine,606,FALSE
24888,spray,Kwell,613,FALSE
24889,padrone,lessor,586,FALSE
24890,deplore,minimize,734,FALSE
24891,look_like,take_after,753,FALSE
24892,Hydra,troll,522,FALSE
24893,gilding_metal,gunmetal,691,FALSE
24894,splice,suture,200,FALSE
24895,earphone,condenser_microphone,267,FALSE
24896,munificence,tact,303,FALSE
24897,lunisolar_calendar,lunar_calendar,703,FALSE
24898,drop_biscuit,date_bread,469,FALSE
24899,oil,latex_paint,165,FALSE
24900,intent,symbolization,409,FALSE
24901,ordinary,qadi,556,FALSE
24902,drippings,suet,468,FALSE
24903,cassava,cellulose,611,FALSE
24904,juxtaposition,vantage,509,FALSE
24905,elixir_of_life,balsam,164,FALSE
24906,resolution,defervescence,450,FALSE
24907,coup,touchdown,3,FALSE
24908,belladonna,liniment,164,FALSE
24909,joke,persiflage,399,FALSE
24910,tonsure,rooftop,234,FALSE
24911,catch,loss,332,FALSE
24912,samba,straight_poker,52,FALSE
24913,quillwort,club_moss,621,FALSE
24914,forfeit,dump,729,FALSE
24915,logomach,technophobe,528,FALSE
24916,tail_feather,contour_feather,118,FALSE
24917,hand,purser,543,FALSE
24918,visual_field,foreground,367,FALSE
24919,toy_box,sea_chest,226,FALSE
24920,growler,subvocalizer,531,FALSE
24921,accounting_firm,conglomerate,491,FALSE
24922,hundredweight,milligram,641,FALSE
24923,cudgel,blackjack,239,FALSE
24924,round-bottom_flask,gourd,189,FALSE
24925,swamp_pine,shortleaf_pine,606,FALSE
24926,instrumentation,wings,11,FALSE
24927,Erb's_palsy,alalia,654,FALSE
24928,coverlet,afghan,168,FALSE
24929,badge,attention,322,FALSE
24930,bomber,western,470,FALSE
24931,clubfoot,scaphocephaly,670,FALSE
24932,belch,knee_jerk,15,FALSE
24933,Visayan,Siberian,538,FALSE
24934,state's_attorney,district_attorney,553,FALSE
24935,tourtiere,steak_and_kidney_pie,463,FALSE
24936,four,seven,642,FALSE
24937,skinhead,stabber,558,FALSE
24938,bridge,bolivia,52,FALSE
24939,Han,Merovingian,488,FALSE
24940,glockenspiel,spinet,235,FALSE
24941,language_requirement,requirement,57,FALSE
24942,forewoman,proctor,565,FALSE
24943,preservationist,accuser,528,FALSE
24944,rank-order_correlation_coefficient,correlation_coefficient,374,FALSE
24945,histamine,putrescine,342,FALSE
24946,Kiowa,Eyeish,539,FALSE
24947,upbeat,backbeat,437,FALSE
24948,overnighter,weekender,221,FALSE
24949,Mononychus_olecranus,struthiomimus,104,FALSE
24950,amethyst,sunstone,297,FALSE
24951,traditionalism,teleology,370,FALSE
24952,piano_teacher,headmistress,544,FALSE
24953,Pilgrim,sourdough,591,FALSE
24954,quantic,Kronecker_delta,361,FALSE
24955,conspectus,line_score,402,FALSE
24956,yellow_pine,pinon,606,FALSE
24957,half_dollar,quarter,632,FALSE
24958,presage,stage_fright,457,FALSE
24959,frontbencher,floor_leader,572,FALSE
24960,address,tonic_accent,436,FALSE
24961,oyster,piddock,122,FALSE
24962,competence,executability,302,FALSE
24963,meprobamate,oxazepam,185,FALSE
