,parent,child,group,flag
18445,antenna,array,209,TRUE
18446,directional_antenna,scanner,209,TRUE
18447,antenna,scanner,209,TRUE
18448,antenna,yagi,209,TRUE
18449,antenna,radio_antenna,209,TRUE
18450,omnidirectional_antenna,rabbit_ears,209,TRUE
18451,antenna,rabbit_ears,209,TRUE
18452,medical_instrument,surgical_knife,210,TRUE
18453,medical_instrument,hypodermic_syringe,210,TRUE
18454,medical_instrument,artificial_kidney,210,TRUE
18455,medical_instrument,microwave_diathermy_machine,210,TRUE
18456,medical_instrument,shortwave_diathermy_machine,210,TRUE
18457,medical_instrument,arthroscope,210,TRUE
18458,medical_instrument,colonoscope,210,TRUE
18459,medical_instrument,culdoscope,210,TRUE
18460,medical_instrument,gastroscope,210,TRUE
18461,medical_instrument,laparoscope,210,TRUE
18462,medical_instrument,proctoscope,210,TRUE
18463,medical_instrument,sigmoidoscope,210,TRUE
18464,medical_instrument,orthoscope,210,TRUE
18465,medical_instrument,lie_detector,210,TRUE
18466,medical_instrument,fetoscope,210,TRUE
18467,medical_instrument,curette,210,TRUE
18468,medical_instrument,dermatome,210,TRUE
18469,medical_instrument,dilator,210,TRUE
18470,medical_instrument,hemostat,210,TRUE
18471,medical_instrument,photocoagulator,210,TRUE
18472,medical_instrument,probe,210,TRUE
18473,medical_instrument,retractor,210,TRUE
18474,medical_instrument,snare,210,TRUE
18475,medical_instrument,catling,210,TRUE
18476,surgical_instrument,catling,210,TRUE
18477,medical_instrument,lancet,210,TRUE
18478,surgical_instrument,lancet,210,TRUE
18479,medical_instrument,scalpel,210,TRUE
18480,surgical_instrument,scalpel,210,TRUE
18481,medical_instrument,trepan,210,TRUE
18482,medical_instrument,douche,210,TRUE
18483,medical_instrument,autoinjector,210,TRUE
18484,syringe,autoinjector,210,TRUE
18485,neckwear,bow_tie,211,TRUE
18486,neckwear,ascot,211,TRUE
18487,neckwear,neckcloth,211,TRUE
18488,neckwear,bolo_tie,211,TRUE
18489,neckwear,black_tie,211,TRUE
18490,necktie,black_tie,211,TRUE
18491,neckwear,white_tie,211,TRUE
18492,necktie,white_tie,211,TRUE
18493,neckwear,four-in-hand,211,TRUE
18494,neckwear,old_school_tie,211,TRUE
18495,neckwear,string_tie,211,TRUE
18496,neckwear,Windsor_tie,211,TRUE
18497,machine_gun,automatic_rifle,212,TRUE
18498,automatic_firearm,submachine_gun,212,TRUE
18499,automatic_firearm,assault_rifle,212,TRUE
18500,machine_gun,assault_rifle,212,TRUE
18501,automatic_firearm,Browning_automatic_rifle,212,TRUE
18502,machine_gun,Browning_automatic_rifle,212,TRUE
18503,automatic_firearm,Browning_machine_gun,212,TRUE
18504,automatic_firearm,Gatling_gun,212,TRUE
18505,automatic_firearm,Maxim_gun,212,TRUE
18506,automatic_firearm,Spandau,212,TRUE
18507,automatic_firearm,Bren,212,TRUE
18508,machine_gun,Bren,212,TRUE
18509,automatic_firearm,burp_gun,212,TRUE
18510,machine_gun,burp_gun,212,TRUE
18511,automatic_firearm,Kalashnikov,212,TRUE
18512,machine_gun,Kalashnikov,212,TRUE
18513,automatic_firearm,light_machine_gun,212,TRUE
18514,machine_gun,light_machine_gun,212,TRUE
18515,automatic_firearm,Sten_gun,212,TRUE
18516,machine_gun,Sten_gun,212,TRUE
18517,automatic_firearm,Tommy_gun,212,TRUE
18518,machine_gun,Tommy_gun,212,TRUE
18519,automatic_firearm,Uzi,212,TRUE
18520,machine_gun,Uzi,212,TRUE
18521,roof,mansard,213,TRUE
18522,curb_roof,French_roof,213,TRUE
18523,roof,French_roof,213,TRUE
18524,roof,astrodome,213,TRUE
18525,roof,cupola,213,TRUE
18526,roof,geodesic_dome,213,TRUE
18527,roof,onion_dome,213,TRUE
18528,roof,pressure_dome,213,TRUE
18529,roof,whispering_gallery,213,TRUE
18530,roof,gambrel,213,TRUE
18531,roof,barrel_vault,213,TRUE
18532,roof,groined_vault,213,TRUE
18533,roof,ribbed_vault,213,TRUE
18534,upright,pile,214,TRUE
18535,upright,support_column,214,TRUE
18536,upright,bollard,214,TRUE
18537,upright,gatepost,214,TRUE
18538,upright,atlas,214,TRUE
18539,upright,caryatid,214,TRUE
18540,upright,newel,214,TRUE
18541,upright,pilaster,214,TRUE
18542,column,sheet_pile,214,TRUE
18543,upright,sheet_pile,214,TRUE
18544,column,lally,214,TRUE
18545,upright,lally,214,TRUE
18546,upright,doorjamb,214,TRUE
18547,post,riding_bitt,214,TRUE
18548,upright,riding_bitt,214,TRUE
18549,upright,carrick_bitt,214,TRUE
18550,upright,corner_post,214,TRUE
18551,post,hinging_post,214,TRUE
18552,upright,hinging_post,214,TRUE
18553,post,shutting_post,214,TRUE
18554,upright,shutting_post,214,TRUE
18555,upright,goalpost,214,TRUE
18556,upright,hitching_post,214,TRUE
18557,upright,hop_pole,214,TRUE
18558,upright,king_post,214,TRUE
18559,upright,lamppost,214,TRUE
18560,upright,maypole,214,TRUE
18561,upright,newel_post,214,TRUE
18562,upright,queen_post,214,TRUE
18563,upright,rudderpost,214,TRUE
18564,upright,stake,214,TRUE
18565,upright,stanchion,214,TRUE
18566,upright,standard,214,TRUE
18567,upright,stump,214,TRUE
18568,upright,telephone_pole,214,TRUE
18569,upright,timber,214,TRUE
18570,upright,whipping_post,214,TRUE
18571,tape,audiotape,215,TRUE
18572,recording,audiotape,215,TRUE
18573,recording,phonograph_record,215,TRUE
18574,recording,soundtrack,215,TRUE
18575,recording,audio_CD,215,TRUE
18576,recording,CD-R,215,TRUE
18577,recording,CD-ROM,215,TRUE
18578,sound_recording,digital_audiotape,215,TRUE
18579,tape,digital_audiotape,215,TRUE
18580,recording,digital_audiotape,215,TRUE
18581,sound_recording,LP,215,TRUE
18582,recording,LP,215,TRUE
18583,sound_recording,seventy-eight,215,TRUE
18584,recording,seventy-eight,215,TRUE
18585,sound_recording,dubbing,215,TRUE
18586,recording,dubbing,215,TRUE
18587,sound_recording,laugh_track,215,TRUE
18588,recording,laugh_track,215,TRUE
18589,recording,talking_book,215,TRUE
18590,video_recording,videotape,215,TRUE
18591,recording,videotape,215,TRUE
18592,recording,videocassette,215,TRUE
18593,shelter,umbrella,216,TRUE
18594,shelter,dovecote,216,TRUE
18595,shelter,awning,216,TRUE
18596,shelter,baldachin,216,TRUE
18597,shelter,marquee,216,TRUE
18598,shelter,porte-cochere,216,TRUE
18599,shelter,tester,216,TRUE
18600,shelter,gamp,216,TRUE
18601,canopy,gamp,216,TRUE
18602,shelter,henroost,216,TRUE
18603,scarf,headscarf,217,TRUE
18604,kerchief,babushka,217,TRUE
18605,scarf,babushka,217,TRUE
18606,kerchief,hijab,217,TRUE
18607,scarf,hijab,217,TRUE
18608,kerchief,khimar,217,TRUE
18609,scarf,khimar,217,TRUE
18610,scarf,neckerchief,217,TRUE
18611,saw,pruning_saw,218,TRUE
18612,saw,backsaw,218,TRUE
18613,saw,compass_saw,218,TRUE
18614,saw,coping_saw,218,TRUE
18615,saw,crosscut_saw,218,TRUE
18616,saw,keyhole_saw,218,TRUE
18617,handsaw,pruner,218,TRUE
18618,saw,pruner,218,TRUE
18619,saw,ripsaw,218,TRUE
18620,saw,pitsaw,218,TRUE
18621,brace,forestay,219,TRUE
18622,brace,crossbar,219,TRUE
18623,brace,rundle,219,TRUE
18624,brace,rung,219,TRUE
18625,brace,thwart,219,TRUE
18626,brace,transom,219,TRUE
18627,brace,backstay,219,TRUE
18628,brace,mainstay,219,TRUE
18629,stay,mainstay,219,TRUE
18630,plate,token,220,TRUE
18631,plate,centerboard,220,TRUE
18632,plate,diffuser,220,TRUE
18633,plate,acetate_disk,220,TRUE
18634,plate,brake_disk,220,TRUE
18635,plate,deadeye,220,TRUE
18636,plate,diaphragm,220,TRUE
18637,plate,discus,220,TRUE
18638,plate,Frisbee,220,TRUE
18639,plate,planchet,220,TRUE
18640,plate,puck,220,TRUE
18641,plate,subway_token,220,TRUE
18642,plate,copperplate,220,TRUE
18643,plate,etching,220,TRUE
18644,plate,gravure,220,TRUE
18645,plate,halftone,220,TRUE
18646,plate,linecut,220,TRUE
18647,plate,steel_engraving,220,TRUE
18648,plate,woodcut,220,TRUE
18649,plate,daggerboard,220,TRUE
18650,fin_keel,daggerboard,220,TRUE
18651,plate,doorplate,220,TRUE
18652,plate,boilerplate,220,TRUE
18653,plate,sheet_iron,220,TRUE
18654,plate,stovepipe_iron,220,TRUE
18655,plate,tank_iron,220,TRUE
18656,baggage,overnighter,221,TRUE
18657,baggage,carpetbag,221,TRUE
18658,baggage,garment_bag,221,TRUE
18659,baggage,gripsack,221,TRUE
18660,baggage,valise,221,TRUE
18661,bag,valise,221,TRUE
18662,baggage,portmanteau,221,TRUE
18663,baggage,weekender,221,TRUE
18664,baggage,footlocker,221,TRUE
18665,car,boxcar,222,TRUE
18666,car,stockcar,222,TRUE
18667,freight_car,stockcar,222,TRUE
18668,car,cattle_car,222,TRUE
18669,car,coal_car,222,TRUE
18670,car,flatcar,222,TRUE
18671,car,gondola_car,222,TRUE
18672,car,refrigerator_car,222,TRUE
18673,car,tank_car,222,TRUE
18674,car,dining_car,222,TRUE
18675,car,nonsmoker,222,TRUE
18676,car,parlor_car,222,TRUE
18677,car,Pullman,222,TRUE
18678,car,sleeping_car,222,TRUE
18679,car,smoker,222,TRUE
18680,pipe,flageolet,223,TRUE
18681,pipe,musette,223,TRUE
18682,pipe,tabor_pipe,223,TRUE
18683,fipple_flute,tabor_pipe,223,TRUE
18684,pipe,pennywhistle,223,TRUE
18685,accessory,cartridge_belt,224,TRUE
18686,accessory,safety_belt,224,TRUE
18687,accessory,baldric,224,TRUE
18688,accessory,bandoleer,224,TRUE
18689,belt,bandoleer,224,TRUE
18690,accessory,holster,224,TRUE
18691,accessory,money_belt,224,TRUE
18692,accessory,seat_belt,224,TRUE
18693,belt,seat_belt,224,TRUE
18694,accessory,Sam_Browne_belt,224,TRUE
18695,sail,jib,225,TRUE
18696,sail,gaff_topsail,225,TRUE
18697,sail,gaffsail,225,TRUE
18698,sail,flying_jib,225,TRUE
18699,fore-and-aft_sail,flying_jib,225,TRUE
18700,sail,lateen,225,TRUE
18701,sail,lugsail,225,TRUE
18702,sail,mizzen,225,TRUE
18703,sail,spanker,225,TRUE
18704,sail,spritsail,225,TRUE
18705,sail,staysail,225,TRUE
18706,sail,spinnaker,225,TRUE
18707,sail,main_course,225,TRUE
18708,sail,fore-topsail,225,TRUE
18709,box,cashbox,226,TRUE
18710,box,six-pack,226,TRUE
18711,box,caisson,226,TRUE
18712,box,cedar_chest,226,TRUE
18713,box,coffer,226,TRUE
18714,box,hope_chest,226,TRUE
18715,box,pyx,226,TRUE
18716,box,sea_chest,226,TRUE
18717,box,tea_chest,226,TRUE
18718,box,toolbox,226,TRUE
18719,box,toy_box,226,TRUE
18720,box,treasure_chest,226,TRUE
18721,box,bier,226,TRUE
18722,box,sarcophagus,226,TRUE
18723,box,packing_box,226,TRUE
18724,box,soapbox,226,TRUE
18725,strongbox,cash_register,226,TRUE
18726,box,cash_register,226,TRUE
18727,box,safe-deposit,226,TRUE
18728,box,safe,226,TRUE
18729,float,life_buoy,227,TRUE
18730,float,life_jacket,227,TRUE
18731,float,breeches_buoy,227,TRUE
18732,float,Mae_West,227,TRUE
18733,float,water_wings,227,TRUE
18734,float,balsa_raft,227,TRUE
18735,float,life_raft,227,TRUE
18736,wagon,dumpcart,228,TRUE
18737,wagon,horse_cart,228,TRUE
18738,wagon,water_cart,228,TRUE
18739,wagon,dogcart,228,TRUE
18740,cart,tumbrel,228,TRUE
18741,wagon,tumbrel,228,TRUE
18742,wagon,dray,228,TRUE
18743,cart,dray,228,TRUE
18744,wagon,jaunting_car,228,TRUE
18745,wagon,jinrikisha,228,TRUE
18746,wagon,oxcart,228,TRUE
18747,wagon,pony_cart,228,TRUE
18748,wagon,watering_cart,228,TRUE
18749,cart,watering_cart,228,TRUE
18750,flap,cuff,229,TRUE
18751,flap,lapel,229,TRUE
18752,lap,trouser_cuff,229,TRUE
18753,flap,trouser_cuff,229,TRUE
18754,lap,revers,229,TRUE
18755,flap,revers,229,TRUE
18756,flap,lappet,229,TRUE
18757,movable_barrier,car_door,230,TRUE
18758,movable_barrier,French_door,230,TRUE
18759,movable_barrier,interior_door,230,TRUE
18760,movable_barrier,sliding_door,230,TRUE
18761,movable_barrier,swing_door,230,TRUE
18762,door,hatchback,230,TRUE
18763,movable_barrier,hatchback,230,TRUE
18764,movable_barrier,cargo_door,230,TRUE
18765,movable_barrier,double_door,230,TRUE
18766,movable_barrier,fire_door,230,TRUE
18767,movable_barrier,French_window,230,TRUE
18768,door,French_window,230,TRUE
18769,door,bi-fold_door,230,TRUE
18770,movable_barrier,bi-fold_door,230,TRUE
18771,door,folding_door,230,TRUE
18772,movable_barrier,folding_door,230,TRUE
18773,movable_barrier,revolving_door,230,TRUE
18774,movable_barrier,screen_door,230,TRUE
18775,door,barn_door,230,TRUE
18776,movable_barrier,barn_door,230,TRUE
18777,movable_barrier,storm_door,230,TRUE
18778,movable_barrier,batwing,230,TRUE
18779,door,batwing,230,TRUE
18780,movable_barrier,trap_door,230,TRUE
18781,movable_barrier,head_gate,230,TRUE
18782,movable_barrier,lock-gate,230,TRUE
18783,movable_barrier,lychgate,230,TRUE
18784,movable_barrier,portcullis,230,TRUE
18785,movable_barrier,postern,230,TRUE
18786,movable_barrier,tail_gate,230,TRUE
18787,movable_barrier,tailgate,230,TRUE
18788,movable_barrier,tollgate,230,TRUE
18789,movable_barrier,turnpike,230,TRUE
18790,movable_barrier,turnstile,230,TRUE
18791,movable_barrier,wicket,230,TRUE
18792,movable_barrier,cargo_hatch,230,TRUE
18793,knot,rolling_hitch,231,TRUE
18794,knot,reef_knot,231,TRUE
18795,knot,Blackwall_hitch,231,TRUE
18796,knot,cat's-paw,231,TRUE
18797,knot,magnus_hitch,231,TRUE
18798,hitch,magnus_hitch,231,TRUE
18799,knot,sheet_bend,231,TRUE
18800,knot,timber_hitch,231,TRUE
18801,knot,bowline,231,TRUE
18802,knot,Windsor_knot,231,TRUE
18803,square_knot,granny_knot,231,TRUE
18804,knot,granny_knot,231,TRUE
18805,knot,Matthew_Walker,231,TRUE
18806,pin,spit,232,TRUE
18807,pin,bobby_pin,232,TRUE
18808,pin,bodkin,232,TRUE
18809,pin,tee,232,TRUE
18810,pin,tent_peg,232,TRUE
18811,pin,treenail,232,TRUE
18812,skewer,brochette,232,TRUE
18813,pin,brochette,232,TRUE
18814,skewer,turnspit,232,TRUE
18815,pin,turnspit,232,TRUE
18816,formulation,dentifrice,233,TRUE
18817,formulation,detergent,233,TRUE
18818,formulation,soap,233,TRUE
18819,formulation,bathroom_cleaner,233,TRUE
18820,formulation,tooth_powder,233,TRUE
18821,cleansing_agent,tooth_powder,233,TRUE
18822,formulation,toothpaste,233,TRUE
18823,cleansing_agent,toothpaste,233,TRUE
18824,formulation,dishwasher_detergent,233,TRUE
18825,cleansing_agent,dishwasher_detergent,233,TRUE
18826,formulation,laundry_detergent,233,TRUE
18827,cleansing_agent,laundry_detergent,233,TRUE
18828,formulation,liquid_detergent,233,TRUE
18829,cleansing_agent,liquid_detergent,233,TRUE
18830,formulation,shampoo,233,TRUE
18831,cleansing_agent,bar_soap,233,TRUE
18832,formulation,bar_soap,233,TRUE
18833,cleansing_agent,castile_soap,233,TRUE
18834,formulation,castile_soap,233,TRUE
18835,cleansing_agent,liquid_soap,233,TRUE
18836,formulation,liquid_soap,233,TRUE
18837,cleansing_agent,saddle_soap,233,TRUE
18838,formulation,saddle_soap,233,TRUE
18839,cleansing_agent,soap_flakes,233,TRUE
18840,formulation,soap_flakes,233,TRUE
18841,cleansing_agent,soap_powder,233,TRUE
18842,formulation,soap_powder,233,TRUE
18843,cleansing_agent,soft_soap,233,TRUE
18844,formulation,soft_soap,233,TRUE
18845,cleansing_agent,toilet_soap,233,TRUE
18846,formulation,toilet_soap,233,TRUE
18847,formulation,shoe_polish,233,TRUE
18848,formulation,Simoniz,233,TRUE
18849,side,bilge,234,TRUE
18850,side,heel,234,TRUE
18851,side,sole,234,TRUE
18852,side,pate,234,TRUE
18853,side,base,234,TRUE
18854,bottom,bilges,234,TRUE
18855,side,bilges,234,TRUE
18856,side,Cuban_heel,234,TRUE
18857,bottom,Cuban_heel,234,TRUE
18858,side,French_heel,234,TRUE
18859,bottom,French_heel,234,TRUE
18860,side,spike_heel,234,TRUE
18861,bottom,spike_heel,234,TRUE
18862,side,stacked_heel,234,TRUE
18863,bottom,stacked_heel,234,TRUE
18864,side,wedge_heel,234,TRUE
18865,bottom,wedge_heel,234,TRUE
18866,side,wineglass_heel,234,TRUE
18867,bottom,wineglass_heel,234,TRUE
18868,bottom,half_sole,234,TRUE
18869,side,half_sole,234,TRUE
18870,bottom,insole,234,TRUE
18871,side,insole,234,TRUE
18872,bottom,outsole,234,TRUE
18873,side,outsole,234,TRUE
18874,side,underbelly,234,TRUE
18875,side,forefront,234,TRUE
18876,side,nape,234,TRUE
18877,side,rearward,234,TRUE
18878,side,crown,234,TRUE
18879,side,desktop,234,TRUE
18880,side,tonsure,234,TRUE
18881,top,tonsure,234,TRUE
18882,side,poll,234,TRUE
18883,side,rooftop,234,TRUE
18884,side,tiptop,234,TRUE
18885,percussion_instrument,grand_piano,235,TRUE
18886,percussion_instrument,upright,235,TRUE
18887,percussion_instrument,carillon,235,TRUE
18888,percussion_instrument,handbell,235,TRUE
18889,percussion_instrument,high-hat_cymbal,235,TRUE
18890,percussion_instrument,zill,235,TRUE
18891,percussion_instrument,bass_drum,235,TRUE
18892,percussion_instrument,bongo,235,TRUE
18893,percussion_instrument,snare_drum,235,TRUE
18894,percussion_instrument,tabor,235,TRUE
18895,percussion_instrument,tambour,235,TRUE
18896,percussion_instrument,tambourine,235,TRUE
18897,percussion_instrument,tenor_drum,235,TRUE
18898,percussion_instrument,timbrel,235,TRUE
18899,piano,baby_grand,235,TRUE
18900,percussion_instrument,baby_grand,235,TRUE
18901,piano,concert_grand,235,TRUE
18902,percussion_instrument,concert_grand,235,TRUE
18903,percussion_instrument,mechanical_piano,235,TRUE
18904,piano,spinet,235,TRUE
18905,percussion_instrument,spinet,235,TRUE
18906,double-reed_instrument,shawm,236,TRUE
18907,double-reed_instrument,contrabassoon,236,TRUE
18908,double-reed_instrument,tenoroon,236,TRUE
18909,double-reed_instrument,heckelphone,236,TRUE
18910,double-reed_instrument,musette_pipe,236,TRUE
18911,double-reed_instrument,oboe_d'amore,236,TRUE
18912,double-reed_instrument,oboe_da_caccia,236,TRUE
18913,oboe,bombardon,236,TRUE
18914,double-reed_instrument,bombardon,236,TRUE
18915,cooking_utensil,frying_pan,237,TRUE
18916,cooking_utensil,saucepan,237,TRUE
18917,cooking_utensil,coffeepot,237,TRUE
18918,cooking_utensil,kettle,237,TRUE
18919,cooking_utensil,urn,237,TRUE
18920,cooking_utensil,Crock_Pot,237,TRUE
18921,cooking_utensil,popper,237,TRUE
18922,cooking_utensil,cloisonne,237,TRUE
18923,cooking_utensil,graniteware,237,TRUE
18924,cooking_utensil,dripping_pan,237,TRUE
18925,cooking_utensil,electric_frying_pan,237,TRUE
18926,pan,electric_frying_pan,237,TRUE
18927,cooking_utensil,spider,237,TRUE
18928,pan,spider,237,TRUE
18929,cooking_utensil,omelet_pan,237,TRUE
18930,cooking_utensil,patty-pan,237,TRUE
18931,cooking_utensil,roaster,237,TRUE
18932,cooking_utensil,double_boiler,237,TRUE
18933,pan,double_boiler,237,TRUE
18934,cooking_utensil,stewing_pan,237,TRUE
18935,pan,stewing_pan,237,TRUE
18936,cooking_utensil,wok,237,TRUE
18937,cooking_utensil,caldron,237,TRUE
18938,cooking_utensil,drip_pot,237,TRUE
18939,pot,drip_pot,237,TRUE
18940,cooking_utensil,percolator,237,TRUE
18941,pot,percolator,237,TRUE
18942,cooking_utensil,dixie,237,TRUE
18943,cooking_utensil,Dutch_oven,237,TRUE
18944,cooking_utensil,teakettle,237,TRUE
18945,pot,teakettle,237,TRUE
18946,cooking_utensil,marmite,237,TRUE
18947,cooking_utensil,pottle,237,TRUE
18948,cooking_utensil,saucepot,237,TRUE
18949,cooking_utensil,stockpot,237,TRUE
18950,cooking_utensil,teapot,237,TRUE
18951,cooking_utensil,coffee_urn,237,TRUE
18952,pot,coffee_urn,237,TRUE
18953,cooking_utensil,samovar,237,TRUE
18954,pot,samovar,237,TRUE
18955,cooking_utensil,tea_urn,237,TRUE
18956,pot,tea_urn,237,TRUE
18957,cooking_utensil,fish_slice,237,TRUE
18958,cooking_utensil,pancake_turner,237,TRUE
18959,cooking_utensil,spatula,237,TRUE
18960,penal_institution,concentration_camp,238,TRUE
18961,penal_institution,prison_camp,238,TRUE
18962,penal_institution,jail,238,TRUE
18963,penal_institution,prison,238,TRUE
18964,penal_institution,reformatory,238,TRUE
18965,camp,death_camp,238,TRUE
18966,penal_institution,death_camp,238,TRUE
18967,penal_institution,labor_camp,238,TRUE
18968,camp,gulag,238,TRUE
18969,penal_institution,gulag,238,TRUE
18970,penal_institution,work_camp,238,TRUE
18971,penal_institution,detention_home,238,TRUE
18972,penal_institution,bastille,238,TRUE
18973,correctional_institution,bastille,238,TRUE
18974,prison,bastille,238,TRUE
18975,penal_institution,holding_cell,238,TRUE
18976,correctional_institution,holding_cell,238,TRUE
18977,penal_institution,hoosegow,238,TRUE
18978,correctional_institution,hoosegow,238,TRUE
18979,penal_institution,house_of_correction,238,TRUE
18980,correctional_institution,house_of_correction,238,TRUE
18981,penal_institution,lockup,238,TRUE
18982,correctional_institution,lockup,238,TRUE
18983,penal_institution,workhouse,238,TRUE
18984,correctional_institution,workhouse,238,TRUE
18985,penal_institution,penitentiary,238,TRUE
18986,penal_institution,chokey,238,TRUE
18987,correctional_institution,chokey,238,TRUE
18988,penal_institution,nick,238,TRUE
18989,correctional_institution,nick,238,TRUE
18990,penal_institution,panopticon,238,TRUE
18991,correctional_institution,panopticon,238,TRUE
18992,penal_institution,state_prison,238,TRUE
18993,correctional_institution,state_prison,238,TRUE
18994,penal_institution,borstal,238,TRUE
18995,correctional_institution,borstal,238,TRUE
18996,club,paddle,239,TRUE
18997,club,baseball_bat,239,TRUE
18998,bat,table-tennis_racquet,239,TRUE
18999,club,table-tennis_racquet,239,TRUE
19000,club,blackjack,239,TRUE
19001,club,bastinado,239,TRUE
19002,club,shillelagh,239,TRUE
19003,linen,bath_towel,240,TRUE
19004,linen,sheet,240,TRUE
19005,linen,napkin,240,TRUE
19006,linen,tablecloth,240,TRUE
19007,linen,bath_mat,240,TRUE
19008,linen,Turkish_towel,240,TRUE
19009,bath_linen,Turkish_towel,240,TRUE
19010,linen,washcloth,240,TRUE
19011,linen,case,240,TRUE
19012,linen,pillow_sham,240,TRUE
19013,bed_linen,fitted_sheet,240,TRUE
19014,linen,fitted_sheet,240,TRUE
19015,linen,damask,240,TRUE
19016,linen,bib,240,TRUE
19017,table_linen,bib,240,TRUE
19018,linen,dinner_napkin,240,TRUE
19019,table_linen,dinner_napkin,240,TRUE
19020,linen,tea_napkin,240,TRUE
19021,table_linen,tea_napkin,240,TRUE
19022,linen,place_mat,240,TRUE
19023,linen,tea_cloth,240,TRUE
19024,table_linen,tea_cloth,240,TRUE
19025,linen,tray_cloth,240,TRUE
19026,fixture,sink,241,TRUE
19027,fixture,toilet,241,TRUE
19028,fixture,chandelier,241,TRUE
19029,fixture,fluorescent,241,TRUE
19030,fixture,indirect_lighting,241,TRUE
19031,fixture,fountain,241,TRUE
19032,fixture,shower,241,TRUE
19033,plumbing_fixture,kitchen_sink,241,TRUE
19034,fixture,kitchen_sink,241,TRUE
19035,plumbing_fixture,washbasin,241,TRUE
19036,fixture,washbasin,241,TRUE
19037,plumbing_fixture,flush_toilet,241,TRUE
19038,fixture,flush_toilet,241,TRUE
19039,plumbing_fixture,flushless_toilet,241,TRUE
19040,fixture,flushless_toilet,241,TRUE
19041,plumbing_fixture,potty_seat,241,TRUE
19042,fixture,potty_seat,241,TRUE
19043,fixture,urinal,241,TRUE
19044,fixture,water_faucet,241,TRUE
19045,lumber,wale,242,TRUE
19046,lumber,slat,242,TRUE
19047,lumber,chipboard,242,TRUE
19048,lumber,deal,242,TRUE
19049,lumber,matchboard,242,TRUE
19050,lumber,skid,242,TRUE
19051,lumber,garboard,242,TRUE
19052,board,garboard,242,TRUE
19053,lumber,gunwale,242,TRUE
19054,board,gunwale,242,TRUE
19055,lumber,batten,242,TRUE
19056,lumber,cleat,242,TRUE
19057,lumber,fingerboard,242,TRUE
19058,lumber,furring_strip,242,TRUE
19059,lumber,jackstraw,242,TRUE
19060,lumber,picket,242,TRUE
19061,strip,lath,242,TRUE
19062,lumber,lath,242,TRUE
19063,strip,louver,242,TRUE
19064,lumber,louver,242,TRUE
19065,strip,splat,242,TRUE
19066,lumber,splat,242,TRUE
19067,strip,stave,242,TRUE
19068,lumber,stave,242,TRUE
19069,lumber,spline,242,TRUE
19070,lumber,toothpick,242,TRUE
19071,uniform,dress_uniform,243,TRUE
19072,uniform,battle_dress,243,TRUE
19073,uniform,dress_blues,243,TRUE
19074,military_uniform,dress_blues,243,TRUE
19075,uniform,fatigues,243,TRUE
19076,uniform,full-dress_uniform,243,TRUE
19077,uniform,khakis,243,TRUE
19078,uniform,olive_drab,243,TRUE
19079,uniform,regimentals,243,TRUE
19080,leather_strip,rein,244,TRUE
19081,leather_strip,bootstrap,244,TRUE
19082,leather_strip,cheekpiece,244,TRUE
19083,leather_strip,chin_strap,244,TRUE
19084,leather_strip,crupper,244,TRUE
19085,leather_strip,latchet,244,TRUE
19086,leather_strip,noseband,244,TRUE
19087,leather_strip,bearing_rein,244,TRUE
19088,strap,bearing_rein,244,TRUE
19089,leather_strip,leading_rein,244,TRUE
19090,strap,leading_rein,244,TRUE
19091,leather_strip,strop,244,TRUE
19092,bedroom_furniture,berth,245,TRUE
19093,bedroom_furniture,single_bed,245,TRUE
19094,bedroom_furniture,lower_berth,245,TRUE
19095,bed,lower_berth,245,TRUE
19096,bedroom_furniture,upper_berth,245,TRUE
19097,bed,upper_berth,245,TRUE
19098,bedroom_furniture,built-in_bed,245,TRUE
19099,bedroom_furniture,bunk,245,TRUE
19100,bedroom_furniture,bunk_bed,245,TRUE
19101,bedroom_furniture,cot,245,TRUE
19102,bedroom_furniture,couch,245,TRUE
19103,bedroom_furniture,deathbed,245,TRUE
19104,bedroom_furniture,double_bed,245,TRUE
19105,bedroom_furniture,four-poster,245,TRUE
19106,bedroom_furniture,hammock,245,TRUE
19107,bedroom_furniture,marriage_bed,245,TRUE
19108,bedroom_furniture,Murphy_bed,245,TRUE
19109,bedroom_furniture,plank-bed,245,TRUE
19110,bedroom_furniture,platform_bed,245,TRUE
19111,bedroom_furniture,sickbed,245,TRUE
19112,bedroom_furniture,hospital_bed,245,TRUE
19113,bed,hospital_bed,245,TRUE
19114,bedroom_furniture,sleigh_bed,245,TRUE
19115,bedroom_furniture,trundle_bed,245,TRUE
19116,bedroom_furniture,twin_bed,245,TRUE
19117,bedroom_furniture,water_bed,245,TRUE
19118,medical_building,mental_hospital,246,TRUE
19119,medical_building,military_hospital,246,TRUE
19120,medical_building,dispensary,246,TRUE
19121,medical_building,creche,246,TRUE
19122,medical_building,lazaretto,246,TRUE
19123,medical_building,maternity_hospital,246,TRUE
19124,medical_building,Bedlam,246,TRUE
19125,hospital,Bedlam,246,TRUE
19126,medical_building,field_hospital,246,TRUE
19127,hospital,field_hospital,246,TRUE
19128,medical_building,sanatorium,246,TRUE
19129,acoustic_device,electric_bell,247,TRUE
19130,acoustic_device,church_bell,247,TRUE
19131,acoustic_device,cowbell,247,TRUE
19132,acoustic_device,death_knell,247,TRUE
19133,acoustic_device,dinner_bell,247,TRUE
19134,acoustic_device,telephone_bell,247,TRUE
