,parent,child,weight,group,compare
1075,covering_material,linoleum,0.8564048409461975,698,covering_materiallinoleum698
1076,covering_material,plaster,0.8371869325637817,698,covering_materialplaster698
1077,covering_material,puddle,0.864630937576294,698,covering_materialpuddle698
1078,grout,render,0.46345266699790955,698,groutrender698
1079,mica,biotite,0.25007444620132446,699,micabiotite699
1080,mica,muscovite,0.2163330465555191,699,micamuscovite699
1081,mica,paragonite,0.27808359265327454,699,micaparagonite699
1082,mica,phlogopite,0.3008912205696106,699,micaphlogopite699
1083,mica,zinnwaldite,0.2419121116399765,699,micazinnwaldite699
1084,muscovite,damourite,0.25637513399124146,699,muscovitedamourite699
1085,biotite,lepidomelane,0.37797418236732483,699,biotitelepidomelane699
1086,transparent_substance,hyaline,0.6092135310173035,699,transparent_substancehyaline699
1087,transparent_substance,mica,0.5413840413093567,699,transparent_substancemica699
1088,phlogopite,lepidolite,0.1978517472743988,699,phlogopitelepidolite699
1089,hyaline,keratohyalin,0.43488702178001404,699,hyalinekeratohyalin699
1090,night,vespers,0.3653668463230133,700,nightvespers700
1091,night,dawn,0.566785991191864,700,nightdawn700
1092,night,lunchtime,0.47771671414375305,700,nightlunchtime700
1093,night,sext,0.5722436904907227,700,nightsext700
1094,night,sunset,0.6871530413627625,700,nightsunset700
1095,clock_time,hour,0.5651291012763977,700,clock_timehour700
1096,clock_time,spacecraft_clock_time,0.6205700039863586,700,clock_timespacecraft_clock_time700
1097,hour,bedtime,0.6244516968727112,700,hourbedtime700
1098,hour,canonical_hour,0.8469874858856201,700,hourcanonical_hour700
1099,hour,closing_time,0.4579223394393921,700,hourclosing_time700
1100,hour,early-morning_hour,0.5971126556396484,700,hourearly-morning_hour700
1101,hour,happy_hour,0.640907347202301,700,hourhappy_hour700
1102,hour,late-night_hour,0.5959898233413696,700,hourlate-night_hour700
1103,hour,mealtime,0.7926747798919678,700,hourmealtime700
1104,hour,midnight,0.4166964888572693,700,hourmidnight700
1105,hour,rush_hour,0.6292362809181213,700,hourrush_hour700
1106,hour,small_hours,0.7557728886604309,700,hoursmall_hours700
1107,hour,zero_hour,0.6742348074913025,700,hourzero_hour700
1108,prime_time,breakfast_time,0.539402186870575,700,prime_timebreakfast_time700
1109,mealtime,compline,0.4658243656158447,700,mealtimecompline700
1110,mealtime,matins,0.3324022889137268,700,mealtimematins700
1111,mealtime,dinnertime,0.4387281537055969,700,mealtimedinnertime700
1112,mealtime,prime,0.542144238948822,700,mealtimeprime700
1113,mealtime,night,0.4280509650707245,700,mealtimenight700
1114,mealtime,none,0.5437573194503784,700,mealtimenone700
1115,mealtime,lights-out,0.4274667203426361,700,mealtimelights-out700
1116,mealtime,noon,0.4207827150821686,700,mealtimenoon700
1117,prime,nones,0.5922144651412964,700,primenones700
1118,prime,prime_time,0.6853422522544861,700,primeprime_time700
1119,prime,terce,0.5304644703865051,700,primeterce700
1120,prime,twilight,0.49802443385124207,700,primetwilight700
1121,Monday,Whitmonday,0.24221323430538177,701,MondayWhitmonday701
1122,Tuesday,Whit-Tuesday,0.1882130652666092,701,TuesdayWhit-Tuesday701
1123,day_of_the_week,weekday,0.5024005770683289,701,day_of_the_weekweekday701
1124,weekday,rest_day,0.38024190068244934,701,weekdayrest_day701
1125,weekday,Sabbath,0.5614916086196899,701,weekdaySabbath701
1126,weekday,Sunday,0.4485304355621338,701,weekdaySunday701
1127,weekday,feria,0.41342195868492126,701,weekdayferia701
1128,weekday,Friday,0.3737747073173523,701,weekdayFriday701
1129,weekday,Monday,0.4727143943309784,701,weekdayMonday701
1130,weekday,Saturday,0.3442290723323822,701,weekdaySaturday701
1131,weekday,Thursday,0.39608290791511536,701,weekdayThursday701
1132,weekday,Tuesday,0.4311812222003937,701,weekdayTuesday701
1133,weekday,Wednesday,0.44376569986343384,701,weekdayWednesday701
1134,weekday,workday,0.5371407270431519,701,weekdayworkday701
1135,float,interim,0.8539670705795288,702,floatinterim702
1136,float,dead_air,0.800473690032959,702,floatdead_air702
1137,float,lead_time,0.6486188173294067,702,floatlead_time702
1138,float,time-out,0.7705485224723816,702,floattime-out702
1139,float,track-to-track_seek_time,0.6741645336151123,702,floattrack-to-track_seek_time702
1140,float,blackout,0.8043912053108215,702,floatblackout702
1141,float,relaxation_time,0.5634322762489319,702,floatrelaxation_time702
1142,float,lapse,0.7782766222953796,702,floatlapse702
1143,float,pause,0.8140409588813782,702,floatpause702
1144,float,retardation,0.7686895132064819,702,floatretardation702
1145,float,letup,0.8047677278518677,702,floatletup702
1146,float,entr'acte,0.6815897226333618,702,floatentr'acte702
1147,float,breath,0.8615310192108154,702,floatbreath702
1148,float,time_constant,0.6496565937995911,702,floattime_constant702
1149,float,time_slot,0.8200267553329468,702,floattime_slot702
1150,float,caesura,0.7832716107368469,702,floatcaesura702
1151,float,orbit_period,0.7016505599021912,702,floatorbit_period702
1152,float,respite,0.7919040322303772,702,floatrespite702
1153,float,distance,0.8395299911499023,702,floatdistance702
1154,float,halftime,0.7869938611984253,702,floathalftime702
1155,float,eternity,0.8433863520622253,702,floateternity702
1156,float,extension,0.8936396837234497,702,floatextension702
1157,float,interregnum,0.737684428691864,702,floatinterregnum702
1158,pause,delay,0.36819973587989807,702,pausedelay702
1159,time_interval,interlude,0.48943763971328735,702,time_intervalinterlude702
1160,time_interval,period,0.5387962460517883,702,time_intervalperiod702
1161,cycle,float,0.770499587059021,702,cyclefloat702
1162,cycle,embolism,0.4627916216850281,702,cycleembolism702
1163,cycle,lunitidal_interval,0.679236650466919,702,cyclelunitidal_interval702
1164,cycle,moratorium,0.6916275024414062,702,cyclemoratorium702
1165,delay,rotational_latency,0.566922128200531,702,delayrotational_latency702
1166,period,processing_time,0.7160837650299072,702,periodprocessing_time702
1167,period,absence,0.7080951929092407,702,periodabsence702
1168,period,access_time,0.7778542637825012,702,periodaccess_time702
1169,period,cycle,0.7371494174003601,702,periodcycle702
1170,period,reaction_time,0.6069059371948242,702,periodreaction_time702
1171,period,latent_period,0.810198962688446,702,periodlatent_period702
1172,period,command_processing_overhead_time,0.629693329334259,702,periodcommand_processing_overhead_time702
1173,period,seek_time,0.7297117114067078,702,periodseek_time702
1174,Jewish_calendar,Revolutionary_calendar,0.48018041253089905,703,Jewish_calendarRevolutionary_calendar703
1175,Jewish_calendar,Julian_calendar,0.42598995566368103,703,Jewish_calendarJulian_calendar703
1176,lunisolar_calendar,Gregorian_calendar,0.4535139799118042,703,lunisolar_calendarGregorian_calendar703
1177,lunisolar_calendar,church_calendar,0.40130898356437683,703,lunisolar_calendarchurch_calendar703
1178,lunisolar_calendar,Islamic_calendar,0.5182973742485046,703,lunisolar_calendarIslamic_calendar703
1179,lunisolar_calendar,Roman_calendar,0.4185302257537842,703,lunisolar_calendarRoman_calendar703
1180,lunisolar_calendar,Hindu_calendar,0.47653576731681824,703,lunisolar_calendarHindu_calendar703
1181,lunisolar_calendar,Jewish_calendar,0.45355379581451416,703,lunisolar_calendarJewish_calendar703
1182,calendar,lunar_calendar,0.7785592079162598,703,calendarlunar_calendar703
1183,calendar,lunisolar_calendar,0.7781170010566711,703,calendarlunisolar_calendar703
1184,calendar,solar_calendar,0.6913653612136841,703,calendarsolar_calendar703
1185,equinox,autumnal_equinox,0.47965386509895325,704,equinoxautumnal_equinox704
1186,equinox,vernal_equinox,0.4798717796802521,704,equinoxvernal_equinox704
1187,vernal_equinox,Noruz,0.2121991217136383,704,vernal_equinoxNoruz704
1188,cosmic_time,equinox,0.5407235026359558,704,cosmic_timeequinox704
1189,cosmic_time,sidereal_time,0.5070459246635437,704,cosmic_timesidereal_time704
1190,cosmic_time,solstice,0.43253910541534424,704,cosmic_timesolstice704
1191,solstice,summer_solstice,0.46696650981903076,704,solsticesummer_solstice704
1192,solstice,winter_solstice,0.4365769624710083,704,solsticewinter_solstice704
1193,sidereal_time,sidereal_day,0.38461264967918396,704,sidereal_timesidereal_day704
1194,sidereal_time,sidereal_hour,0.41030532121658325,704,sidereal_timesidereal_hour704
1195,sidereal_time,sidereal_month,0.39470964670181274,704,sidereal_timesidereal_month704
1196,sidereal_time,sidereal_year,0.4323747158050537,704,sidereal_timesidereal_year704
1197,shift,day_shift,0.7951139211654663,705,shiftday_shift705
1198,shift,evening_shift,0.713489294052124,705,shiftevening_shift705
1199,shift,go,0.8858436346054077,705,shiftgo705
1200,shift,night_shift,0.8410967588424683,705,shiftnight_shift705
1201,shift,split_shift,0.8553048968315125,705,shiftsplit_shift705
1202,shift,trick,0.8295334577560425,705,shifttrick705
1203,shift,watch,0.8716272115707397,705,shiftwatch705
1204,hours,shift,0.6268160343170166,705,hoursshift705
1205,watch,dogwatch,0.8964598774909973,705,watchdogwatch705
1206,watch,graveyard_watch,0.8401144742965698,705,watchgraveyard_watch705
1207,grimace,smile,0.46074342727661133,706,grimacesmile706
1208,smile,wince,0.6127321124076843,706,smilewince706
1209,smile,squint,0.6116456985473633,706,smilesquint706
1210,smile,screw_up,0.4244083762168884,706,smilescrew_up706
1211,smile,pout,0.5246242880821228,706,smilepout706
1212,smile,scowl,0.6260871291160583,706,smilescowl706
1213,smile,frown,0.6434774994850159,706,smilefrown706
1214,smile,beam,0.5222822427749634,706,smilebeam706
1215,smile,dimple,0.5218925476074219,706,smiledimple706
1216,smile,grin,0.6790924072265625,706,smilegrin706
1217,smile,smirk,0.7011750936508179,706,smilesmirk706
1218,smile,sneer,0.6318134665489197,706,smilesneer706
1219,smirk,fleer,0.3691558837890625,706,smirkfleer706
1220,affect,cramp,0.6750826239585876,707,affectcramp707
1221,affect,intoxicate,0.7900384664535522,707,affectintoxicate707
1222,affect,jaundice,0.6192126870155334,707,affectjaundice707
1223,affect,relax,0.766455888748169,707,affectrelax707
1224,affect,tense,0.7737725973129272,707,affecttense707
1225,animate,crane,0.7979341149330139,707,animatecrane707
1226,animate,ulcerate,0.6003052592277527,707,animateulcerate707
1227,animate,cathect,0.8151843547821045,707,animatecathect707
1228,tense,stretch,0.8595436811447144,707,tensestretch707
1229,stretch,jazz_up,0.8195249438285828,707,stretchjazz_up707
1230,stretch,sedate,0.64622563123703,707,stretchsedate707
1231,stretch,invigorate,0.7357938289642334,707,stretchinvigorate707
1232,stretch,unbend,0.7500646710395813,707,stretchunbend707
1233,stretch,spirit,0.9051726460456848,707,stretchspirit707
1234,stretch,stimulate,0.7791468501091003,707,stretchstimulate707
1235,stretch,entrance,0.881281852722168,707,stretchentrance707
1236,stretch,attack,0.8440783023834229,707,stretchattack707
1237,stretch,register,0.8483151197433472,707,stretchregister707
1238,stretch,befuddle,0.7321613430976868,707,stretchbefuddle707
1239,stretch,animate,0.850470244884491,707,stretchanimate707
1240,stretch,spread-eagle,0.7672517895698547,707,stretchspread-eagle707
1241,relax,hypnotize,0.38193875551223755,707,relaxhypnotize707
1242,relax,enliven,0.48993179202079773,707,relaxenliven707
1243,drug,anesthetize,0.8517571091651917,708,druganesthetize708
1244,drug,dope,0.9205414652824402,708,drugdope708
1245,drug,narcotize,0.9293308854103088,708,drugnarcotize708
1246,drug,poison,0.9057936072349548,708,drugpoison708
1247,poison,etherize,0.8231483697891235,708,poisonetherize708
1248,poison,block,0.849586546421051,708,poisonblock708
1249,poison,salve,0.7764196395874023,708,poisonsalve708
1250,poison,overdose,0.8571889400482178,708,poisonoverdose708
1251,poison,freeze,0.8149800300598145,708,poisonfreeze708
1252,poison,soup,0.828248143196106,708,poisonsoup708
1253,poison,chloroform,0.8569916486740112,708,poisonchloroform708
1254,poison,cocainize,0.7438435554504395,708,poisoncocainize708
1255,poison,intoxicate,0.8369784355163574,708,poisonintoxicate708
1256,medicate,drug,0.5741415619850159,708,medicatedrug708
1257,operate_on,sterilize,0.3891533315181732,709,operate_onsterilize709
1258,operate_on,venesect,0.37979546189308167,709,operate_onvenesect709
1259,alter,emasculate,0.5263440608978271,709,alteremasculate709
1260,alter,face-lift,0.35567882657051086,709,alterface-lift709
1261,alter,vasectomize,0.3376833200454712,709,altervasectomize709
1262,alter,caponize,0.5243196487426758,709,altercaponize709
1263,alter,trephine,0.3964933454990387,709,altertrephine709
1264,alter,geld,0.5143845677375793,709,altergeld709
1265,alter,defeminize,0.5651979446411133,709,alterdefeminize709
1266,sterilize,alter,0.4195111095905304,709,sterilizealter709
1267,cradle,acid-wash,0.8547674417495728,710,cradleacid-wash710
1268,cradle,pressure-wash,0.6735228300094604,710,cradlepressure-wash710
1269,cradle,wash_out,0.8479296565055847,710,cradlewash_out710
1270,cradle,autoclave,0.7648969292640686,710,cradleautoclave710
1271,cradle,sweep,0.9080605506896973,710,cradlesweep710
1272,cradle,antisepticize,0.8733325600624084,710,cradleantisepticize710
1273,cradle,water-wash,0.8653400540351868,710,cradlewater-wash710
1274,cradle,disinfect,0.9070981740951538,710,cradledisinfect710
1275,cradle,handwash,0.8906998038291931,710,cradlehandwash710
1276,cradle,suds,0.8979520797729492,710,cradlesuds710
1277,cradle,bream,0.9373202919960022,710,cradlebream710
1278,cradle,wash_up,0.8790780305862427,710,cradlewash_up710
1279,cradle,machine_wash,0.7531217932701111,710,cradlemachine_wash710
1280,wash,rinse,0.30823901295661926,710,washrinse710
1281,clean,brush,0.5847199559211731,710,cleanbrush710
1282,brush,scavenge,0.8952191472053528,710,brushscavenge710
1283,brush,dry_clean,0.7488180994987488,710,brushdry_clean710
1284,brush,wash,0.8818234801292419,710,brushwash710
1285,brush,sanitize,0.8995261192321777,710,brushsanitize710
1286,brush,cradle,0.865754246711731,710,brushcradle710
1287,brush,chlorinate,0.7352073192596436,710,brushchlorinate710
1288,brush,dust,0.9045803546905518,710,brushdust710
1289,brush,pipe-clay,0.6779897212982178,710,brushpipe-clay710
1290,disinfect,sterilize,0.36759045720100403,710,disinfectsterilize710
1291,sanitize,flush,0.8598262667655945,710,sanitizeflush710
1292,sanitize,steam,0.8639124631881714,710,sanitizesteam710
1293,sanitize,vacuum,0.8040143847465515,710,sanitizevacuum710
1294,sanitize,preen,0.8638681173324585,710,sanitizepreen710
1295,sanitize,stonewash,0.8481237292289734,710,sanitizestonewash710
1296,exude,secrete,0.3719247579574585,711,exudesecrete711
1297,water,stream,0.9098130464553833,711,waterstream711
1298,water,stale,0.8003761768341064,711,waterstale711
1299,water,swelter,0.8974447250366211,711,waterswelter711
1300,water,lather,0.8203209042549133,711,waterlather711
1301,water,froth,0.7459831833839417,711,waterfroth711
1302,water,wet,0.9331008195877075,711,waterwet711
1303,water,sweat,0.8779744505882263,711,watersweat711
1304,water,urinate,0.8869603276252747,711,waterurinate711
1305,water,transpire,0.853154718875885,711,watertranspire711
1306,water,reek,0.8473726511001587,711,waterreek711
1307,water,evacuate,0.8310652375221252,711,waterevacuate711
1308,water,vomit,0.801838755607605,711,watervomit711
1309,water,dung,0.8738842606544495,711,waterdung711
1310,water,make,0.8615172505378723,711,watermake711
1311,water,distill,0.8290165662765503,711,waterdistill711
1312,excrete,exude,0.5916518568992615,711,excreteexude711
1313,secrete,stool,0.633414089679718,711,secretestool711
1314,stool,extravasate,0.4958331286907196,711,stoolextravasate711
1315,stool,water,0.7763814330101013,711,stoolwater711
1316,stool,suction,0.652252197265625,711,stoolsuction711
1317,stool,gum,0.788188636302948,711,stoolgum711
1318,shoot,grass,0.9321658611297607,712,shootgrass712
1319,harm,sicken,0.7353243231773376,712,harmsicken712
1320,disable,mutilate,0.6965070962905884,712,disablemutilate712
1321,disable,maim,0.5482258796691895,712,disablemaim712
1322,disable,torture,0.6733062267303467,712,disabletorture712
1323,grass,skin,0.8604359030723572,712,grassskin712
1324,rack,trample,0.8844882845878601,712,racktrample712
1325,rack,run_down,0.8562575578689575,712,rackrun_down712
1326,rack,concuss,0.759179949760437,712,rackconcuss712
1327,rack,jam,0.8360976576805115,712,rackjam712
1328,rack,shoot,0.7584238052368164,712,rackshoot712
1329,rack,twist,0.8223370909690857,712,racktwist712
1330,injure,disable,0.522668182849884,712,injuredisable712
1331,knife,bayonet,0.8479583859443665,712,knifebayonet712
1332,knife,poniard,0.8465380668640137,712,knifeponiard712
1333,torture,gouge,0.7648812532424927,712,torturegouge712
1334,torture,knife,0.8124141097068787,712,tortureknife712
1335,torture,martyr,0.8339505791664124,712,torturemartyr712
1336,torture,rack,0.788443922996521,712,torturerack712
1337,torture,bruise,0.7237871289253235,712,torturebruise712
1338,torture,harm,0.8533372282981873,712,tortureharm712
1339,torture,subluxate,0.8190740942955017,712,torturesubluxate712
1340,torture,cripple,0.7772843241691589,712,torturecripple712
1341,torture,pull,0.6932983994483948,712,torturepull712
1342,torture,gag,0.7676592469215393,712,torturegag712
1343,torture,traumatize,0.8372417688369751,712,torturetraumatize712
1344,torture,hock,0.763832151889801,712,torturehock712
1345,torture,kneecap,0.7545640468597412,712,torturekneecap712
1346,torture,fracture,0.7002051472663879,712,torturefracture712
1347,torture,hamstring,0.8047024607658386,712,torturehamstring712
1348,torture,gun_down,0.7653486728668213,712,torturegun_down712
1349,torture,calk,0.7669181823730469,712,torturecalk712
1350,torture,graze,0.7548682689666748,712,torturegraze712
1351,chew,chaw,0.7092875838279724,713,chewchaw713
1352,chew,chomp,0.7286341786384583,713,chewchomp713
1353,chew,gnaw,0.6785666346549988,713,chewgnaw713
1354,grind,atomize,0.591081440448761,713,grindatomize713
1355,grind,mumble,0.6042763590812683,713,grindmumble713
1356,grind,sunder,0.7196789383888245,713,grindsunder713
1357,grind,champ,0.6778134107589722,713,grindchamp713
1358,grind,bruise,0.41840946674346924,713,grindbruise713
1359,grind,rag,0.6544249653816223,713,grindrag713
1360,grind,splinter,0.674592912197113,713,grindsplinter713
1361,grind,crunch,0.6657350063323975,713,grindcrunch713
1362,grind,pound,0.5987463593482971,713,grindpound713
1363,grind,crush,0.5419709086418152,713,grindcrush713
1364,grind,mill,0.6395931243896484,713,grindmill713
1365,brecciate,chew,0.6001105308532715,713,brecciatechew713
1366,brecciate,pestle,0.5758355855941772,713,brecciatepestle713
1367,grate,pulp,0.7077996730804443,713,gratepulp713
1368,grate,grind,0.5780236124992371,713,grategrind713
1369,grate,brecciate,0.5930284261703491,713,gratebrecciate713
1370,mill,gnash,0.6420875191688538,713,millgnash713
1371,sunder,crumb,0.7179432511329651,713,sundercrumb713
1372,break_up,grate,0.35043251514434814,713,break_upgrate713
1373,steep,ammonify,0.2408505231142044,714,steepammonify714
1374,steep,imbrue,0.2854578495025635,714,steepimbrue714
1375,steep,brew,0.5020430684089661,714,steepbrew714
1376,brew,alcoholize,0.7391794323921204,714,brewalcoholize714
1377,brew,infuse,0.8443864583969116,714,brewinfuse714
1378,brew,medicate,0.7515549063682556,714,brewmedicate714
1379,brew,decoct,0.8717052340507507,714,brewdecoct714
1380,brew,draw,0.8276093006134033,714,brewdraw714
1381,brew,charge,0.8146578073501587,714,brewcharge714
1382,brew,stuff,0.8537218570709229,714,brewstuff714
1383,brew,marinade,0.7936399579048157,714,brewmarinade714
1384,brew,thoriate,0.8094403743743896,714,brewthoriate714
1385,impregnate,soak,0.233674556016922,714,impregnatesoak714
1386,soak,steep,0.49921688437461853,714,soaksteep714
1387,dirty,pollute,0.6279109716415405,715,dirtypollute715
1388,splash,slime,0.8386749625205994,715,splashslime715
1389,pollute,infect,0.49960270524024963,715,polluteinfect715
1390,infect,smirch,0.7800539135932922,715,infectsmirch715
1391,infect,smear,0.7671187520027161,715,infectsmear715
1392,infect,splash,0.8182199597358704,715,infectsplash715
1393,infect,muddy,0.7745683789253235,715,infectmuddy715
1394,infect,mire,0.8232094645500183,715,infectmire715
1395,infect,moil,0.8222716450691223,715,infectmoil715
1396,infect,foul,0.7892833948135376,715,infectfoul715
1397,infect,crock,0.8050899505615234,715,infectcrock715
1398,infect,blemish,0.7301672101020813,715,infectblemish715
1399,infect,smut,0.8724694848060608,715,infectsmut715
1400,infect,superinfect,0.836519718170166,715,infectsuperinfect715
1401,mock,model,0.5693933367729187,716,mockmodel716
1402,model,spoof,0.8172547221183777,716,modelspoof716
1403,model,follow,0.7240471243858337,716,modelfollow716
1404,model,mimic,0.78508061170578,716,modelmimic716
1405,model,go_by,0.7807058095932007,716,modelgo_by716
1406,model,take_after,0.7456757426261902,716,modeltake_after716
1407,model,travesty,0.782102108001709,716,modeltravesty716
1408,model,take_off,0.6693452596664429,716,modeltake_off716
1409,model,sovietize,0.8451080918312073,716,modelsovietize716
1410,model,scale,0.7849189639091492,716,modelscale716
1411,model,emulate,0.7289714813232422,716,modelemulate716
1412,model,impersonate,0.7744452357292175,716,modelimpersonate716
1413,model,caricature,0.8166459202766418,716,modelcaricature716
1414,imitate,mock,0.30560776591300964,716,imitatemock716
1415,assimilate,acculturate,0.4874516427516937,717,assimilateacculturate717
1416,acculturate,comply,0.5925188064575195,717,acculturatecomply717
1417,comply,detribalize,0.7140384912490845,717,complydetribalize717
1418,adjust,match,0.6326760053634644,717,adjustmatch717
1419,match,heed,0.906855046749115,717,matchheed717
1420,match,readapt,0.8544429540634155,717,matchreadapt717
1421,match,oblige,0.9071218967437744,717,matchoblige717
1422,match,assimilate,0.883167564868927,717,matchassimilate717
1423,match,obey,0.9345649480819702,717,matchobey717
1424,match,acclimatize,0.8585733771324158,717,matchacclimatize717
1425,match,square,0.8866212368011475,717,matchsquare717
1426,match,toe_the_line,0.8421236872673035,717,matchtoe_the_line717
1427,match,focus,0.8883416056632996,717,matchfocus717
1428,match,conform_to,0.9042218327522278,717,matchconform_to717
1429,match,readjust,0.8311333656311035,717,matchreadjust717
1430,match,take_orders,0.8786844611167908,717,matchtake_orders717
1431,become,originate,0.6540852189064026,718,becomeoriginate718
1432,head,resurge,0.8431209325790405,718,headresurge718
1433,head,break,0.8476126790046692,718,headbreak718
1434,head,come_forth,0.8205203413963318,718,headcome_forth718
1435,head,form,0.8716220259666443,718,headform718
1436,head,well_up,0.8803337812423706,718,headwell_up718
1437,head,occur,0.8138056993484497,718,headoccur718
1438,head,root,0.8725485801696777,718,headroot718
1439,form,regenerate,0.9002501964569092,718,formregenerate718
1440,originate,head,0.8374739289283752,718,originatehead718
1441,originate,arise,0.5488302707672119,718,originatearise718
1442,originate,make,0.7480493783950806,718,originatemake718
1443,originate,come,0.6074557900428772,718,originatecome718
1444,cook,dress,0.8108121156692505,719,cookdress719
1445,cook,preserve,0.7600898742675781,719,cookpreserve719
1446,cure,lard,0.8776671886444092,719,curelard719
1447,cure,refrigerate,0.8449360728263855,719,curerefrigerate719
1448,cure,corn,0.9540048837661743,719,curecorn719
1449,cure,scallop,0.9374470710754395,719,curescallop719
1450,cure,put_on,0.7460273504257202,719,cureput_on719
1451,cure,freeze-dry,0.7955552339553833,719,curefreeze-dry719
1452,cure,deglaze,0.7373769879341125,719,curedeglaze719
1453,cure,pickle,0.8908048868179321,719,curepickle719
1454,cure,devil,0.8145020604133606,719,curedevil719
1455,cure,flambe,0.7957398295402527,719,cureflambe719
1456,cure,dehydrate,0.7790350317955017,719,curedehydrate719
1457,cure,lyophilize,0.9037065505981445,719,curelyophilize719
1458,cure,whip_up,0.8178221583366394,719,curewhip_up719
1459,cure,concoct,0.784613847732544,719,cureconcoct719
1460,cure,can,0.8397243022918701,719,curecan719
1461,cure,precook,0.8530862927436829,719,cureprecook719
1462,cure,salt,0.9180532693862915,719,curesalt719
1463,cure,conserve,0.8330897092819214,719,cureconserve719
1464,cure,dun,0.7843096852302551,719,curedun719
1465,preserve,cure,0.4800620377063751,719,preservecure719
1466,grow,germinate,0.6970821619033813,720,growgerminate720
1467,grow,rotate,0.7040418386459351,720,growrotate720
1468,grow,vegetate,0.729966938495636,720,growvegetate720
1469,rotate,distend,0.6886693835258484,720,rotatedistend720
1470,rotate,tumefy,0.7371425032615662,720,rotatetumefy720
1471,rotate,swell,0.7762624621391296,720,rotateswell720
1472,rotate,bulge,0.719292402267456,720,rotatebulge720
1473,rotate,culture,0.8695311546325684,720,rotateculture720
1474,rotate,root,0.8307610750198364,720,rotateroot720
1475,swell,bloat,0.4478416442871094,720,swellbloat720
1476,restrain,bridle,0.528425931930542,721,restrainbridle721
1477,rule,stiffen,0.838655412197113,721,rulestiffen721
1478,rule,hamper,0.9003870487213135,721,rulehamper721
1479,rule,curb,0.8808149695396423,721,rulecurb721
1480,rule,tie,0.9125619530677795,721,ruletie721
1481,rule,snaffle,0.8326810002326965,721,rulesnaffle721
1482,rule,baffle,0.8595859408378601,721,rulebaffle721
1483,rule,draw_the_line,0.8821814656257629,721,ruledraw_the_line721
1484,rule,restrain,0.934201180934906,721,rulerestrain721
1485,restrict,clamp_down,0.7869928479194641,721,restrictclamp_down721
1486,restrict,gate,0.8203865885734558,721,restrictgate721
1487,restrict,inhibit,0.7824437618255615,721,restrictinhibit721
1488,restrict,mark_off,0.855215847492218,721,restrictmark_off721
1489,restrict,reduce,0.7596457004547119,721,restrictreduce721
1490,restrict,rule,0.8315982222557068,721,restrictrule721
1491,bridle,clog,0.6529609560966492,721,bridleclog721
1492,fracture,rail,0.7190319299697876,722,fracturerail722
1493,fracture,disband,0.5324036478996277,722,fracturedisband722
1494,fracture,blast,0.7022031545639038,722,fractureblast722
1495,disperse,fracture,0.40570253133773804,722,dispersefracture722
1496,separate,disperse,0.7258104085922241,722,separatedisperse722
1497,separate,shut_off,0.6874778270721436,722,separateshut_off722
1498,break,break_in,0.6262022852897644,722,breakbreak_in722
1499,rail,smash,0.843798041343689,722,railsmash722
1500,rail,stave_in,0.8546764254570007,722,railstave_in722
1501,rail,partition,0.9108397364616394,722,railpartition722
1502,rail,detach,0.8543620109558105,722,raildetach722
1503,rail,curtain_off,0.8207688927650452,722,railcurtain_off722
1504,rail,screen_off,0.8453726768493652,722,railscreen_off722
1505,rail,shatter,0.7707746028900146,722,railshatter722
1506,rail,break,0.8703300356864929,722,railbreak722
1507,keep,distance,0.5801045298576355,723,keepdistance723
1508,plug,retain,0.6416241526603699,723,plugretain723
1509,continue,mummify,0.4198452830314636,723,continuemummify723
1510,continue,perpetuate,0.451386958360672,723,continueperpetuate723
1511,continue,prolong,0.5622496008872986,723,continueprolong723
1512,distance,pressurize,0.5641053915023804,723,distancepressurize723
1513,distance,continue,0.8016535639762878,723,distancecontinue723
1514,distance,persevere,0.7407963871955872,723,distancepersevere723
1515,distance,hold_over,0.7918092608451843,723,distancehold_over723
1516,distance,housekeep,0.7831953763961792,723,distancehousekeep723
1517,distance,obstinate,0.7432012557983398,723,distanceobstinate723
1518,distance,preserve,0.8828665614128113,723,distancepreserve723
1519,distance,eternize,0.8376272916793823,723,distanceeternize723
1520,distance,stick_to,0.7913543581962585,723,distancestick_to723
1521,distance,resume,0.7178520560264587,723,distanceresume723
1522,distance,conserve,0.8820315003395081,723,distanceconserve723
1523,perpetuate,ask_for_it,0.4042036831378937,723,perpetuateask_for_it723
1524,perpetuate,plug,0.42483842372894287,723,perpetuateplug723
1525,classify,group,0.6597633957862854,724,classifygroup724
1526,group,size,0.9219018220901489,724,groupsize724
1527,group,pigeonhole,0.950501561164856,724,grouppigeonhole724
1528,group,reclassify,0.9196069836616516,724,groupreclassify724
1529,group,dichotomize,0.9143909811973572,724,groupdichotomize724
1530,group,grade,0.9275539517402649,724,groupgrade724
1531,group,catalogue,0.9114236235618591,724,groupcatalogue724
1532,group,refer,0.9205363988876343,724,grouprefer724
1533,group,unitize,0.9149371981620789,724,groupunitize724
1534,group,count,0.9435956478118896,724,groupcount724
1535,group,isolate,0.9480904936790466,724,groupisolate724
1536,group,batch,0.8288441300392151,724,groupbatch724
1537,group,bracket,0.9017024040222168,724,groupbracket724
1538,group,collocate,0.9496130347251892,724,groupcollocate724
1539,group,regroup,0.9216925501823425,724,groupregroup724
1540,categorize,classify,0.38402631878852844,724,categorizeclassify724
1541,push,preach,0.6855530738830566,725,pushpreach725
1542,push,consult,0.7552777528762817,725,pushconsult725
