,parent_x,child_x,group_x,type,compare,parent_y,child_y,weight,group_y
1738,loop,inside_loop,732,test,loopinside_loop732,loop,inside_loop,0.815945565700531,732.0
1739,bank,vertical_bank,732,test,bankvertical_bank732,bank,vertical_bank,0.9957791566848755,732.0
1740,golf_club,wood,733,test,golf_clubwood733,golf_club,wood,0.8662984371185303,733.0
1741,golf_club,iron,733,test,golf_clubiron733,golf_club,iron,0.843579113483429,733.0
1742,wood,brassie,733,test,woodbrassie733,wood,brassie,0.8939822912216187,733.0
1743,wood,spoon,733,test,woodspoon733,wood,spoon,0.8231487274169922,733.0
1744,wood,driver,733,test,wooddriver733,wood,driver,0.6951356530189514,733.0
1745,wood,metal_wood,733,test,woodmetal_wood733,wood,metal_wood,0.9804375767707825,733.0
1746,iron,short_iron,733,test,ironshort_iron733,iron,short_iron,0.9456324577331543,733.0
1747,iron,niblick,733,test,ironniblick733,iron,niblick,0.6787689328193665,733.0
1748,iron,mashie,733,test,ironmashie733,iron,mashie,0.5396618247032166,733.0
1749,iron,driving_iron,733,test,irondriving_iron733,iron,driving_iron,0.8996094465255737,733.0
1750,iron,midiron,733,test,ironmidiron733,iron,midiron,0.904621422290802,733.0
1751,iron,mashie_niblick,733,test,ironmashie_niblick733,iron,mashie_niblick,0.5243194103240967,733.0
1752,iron,putter,733,test,ironputter733,iron,putter,0.47974857687950134,733.0
1753,iron,wedge,733,test,ironwedge733,iron,wedge,0.5121104121208191,733.0
1754,iron,long_iron,733,test,ironlong_iron733,iron,long_iron,0.936057984828949,733.0
1755,wedge,sand_wedge,733,test,wedgesand_wedge733,wedge,sand_wedge,0.9436643719673157,733.0
1756,wedge,pitching_wedge,733,test,wedgepitching_wedge733,wedge,pitching_wedge,0.9156796336174011,733.0
1757,temperature_change,convection,734,test,temperature_changeconvection734,temperature_change,convection,0.7594613432884216,734.0
1758,temperature_change,advection,734,test,temperature_changeadvection734,temperature_change,advection,0.5990292429924011,734.0
1759,temperature_change,cooling,734,test,temperature_changecooling734,temperature_change,cooling,0.7746630907058716,734.0
1760,temperature_change,heating,734,test,temperature_changeheating734,temperature_change,heating,0.7258946299552917,734.0
1761,temperature_change,climate_change,734,test,temperature_changeclimate_change734,temperature_change,climate_change,0.5796267986297607,734.0
1762,cooling,refrigeration,734,test,coolingrefrigeration734,cooling,refrigeration,0.8381403088569641,734.0
1763,cooling,heat_dissipation,734,test,coolingheat_dissipation734,cooling,heat_dissipation,0.7042937278747559,734.0
1764,cooling,freeze,734,test,coolingfreeze734,cooling,freeze,0.4604533910751343,734.0
1765,freeze,freeze-drying,734,test,freezefreeze-drying734,freeze,freeze-drying,0.821726381778717,734.0
1766,freeze,frost,734,test,freezefrost734,freeze,frost,0.7713567614555359,734.0
1767,heating,radiant_heating,734,test,heatingradiant_heating734,heating,radiant_heating,0.987486720085144,734.0
1768,heating,thaw,734,test,heatingthaw734,heating,thaw,0.7611285448074341,734.0
1769,heating,boiling,734,test,heatingboiling734,heating,boiling,0.8467783331871033,734.0
1770,heating,overheating,734,test,heatingoverheating734,heating,overheating,0.9309020638465881,734.0
1771,heating,induction_heating,734,test,heatinginduction_heating734,heating,induction_heating,0.9862755537033081,734.0
1772,heating,global_warming,734,test,heatingglobal_warming734,heating,global_warming,0.5905581712722778,734.0
1773,boiling,decoction_process,734,test,boilingdecoction_process734,,,,
1774,overheating,meltdown,734,test,overheatingmeltdown734,overheating,meltdown,0.2989509403705597,734.0
1775,gown,academic_gown,735,test,gownacademic_gown735,gown,academic_gown,0.9782707095146179,735.0
1776,gown,vestment,735,test,gownvestment735,gown,vestment,0.7081602215766907,735.0
1777,academic_gown,Geneva_gown,735,test,academic_gownGeneva_gown735,academic_gown,Geneva_gown,0.6416547298431396,735.0
1778,vestment,pallium,735,test,vestmentpallium735,vestment,pallium,0.8593279123306274,735.0
1779,vestment,pontifical,735,test,vestmentpontifical735,vestment,pontifical,0.6684671640396118,735.0
1780,vestment,humeral_veil,735,test,vestmenthumeral_veil735,vestment,humeral_veil,0.8241881132125854,735.0
1781,vestment,chasuble,735,test,vestmentchasuble735,vestment,chasuble,0.76112961769104,735.0
1782,vestment,surplice,735,test,vestmentsurplice735,vestment,surplice,0.7416691184043884,735.0
1783,vestment,cassock,735,test,vestmentcassock735,vestment,cassock,0.81051105260849,735.0
1784,vestment,alb,735,test,vestmentalb735,vestment,alb,0.7992166876792908,735.0
1785,cassock,soutane,735,test,cassocksoutane735,cassock,soutane,0.15219593048095703,735.0
1786,passage,andante,736,test,passageandante736,passage,andante,0.8895930647850037,736.0
1787,passage,recitative,736,test,passagerecitative736,passage,recitative,0.8009085655212402,736.0
1788,passage,allegretto,736,test,passageallegretto736,passage,allegretto,0.9277703166007996,736.0
1789,passage,impromptu,736,test,passageimpromptu736,passage,impromptu,0.8761120438575745,736.0
1790,passage,largo,736,test,passagelargo736,passage,largo,0.894985020160675,736.0
1791,passage,allegro,736,test,passageallegro736,passage,allegro,0.9265947937965393,736.0
1792,passage,phrase,736,test,passagephrase736,passage,phrase,0.7862963676452637,736.0
1793,passage,intro,736,test,passageintro736,passage,intro,0.889811098575592,736.0
1794,passage,cadenza,736,test,passagecadenza736,passage,cadenza,0.904240071773529,736.0
1795,passage,cadence,736,test,passagecadence736,passage,cadence,0.6591873168945312,736.0
1796,passage,adagio,736,test,passageadagio736,passage,adagio,0.9287295937538147,736.0
1797,passage,transition,736,test,passagetransition736,passage,transition,0.7870732545852661,736.0
1798,recitative,arioso,736,test,recitativearioso736,recitative,arioso,0.4715924859046936,736.0
1799,phrase,ligature,736,test,phraseligature736,phrase,ligature,0.8895440101623535,736.0
1800,phrase,ostinato,736,test,phraseostinato736,phrase,ostinato,0.9364005923271179,736.0
1801,ostinato,riff,736,test,ostinatoriff736,ostinato,riff,0.12197302281856537,736.0
1802,ostinato,ground_bass,736,test,ostinatoground_bass736,,,,
1803,cadence,plagal_cadence,736,test,cadenceplagal_cadence736,cadence,plagal_cadence,0.9696447253227234,736.0
1804,acrobatic_stunt,split,737,test,acrobatic_stuntsplit737,acrobatic_stunt,split,0.2823404371738434,737.0
1805,acrobatic_stunt,back_circle,737,test,acrobatic_stuntback_circle737,acrobatic_stunt,back_circle,0.2888185977935791,737.0
1806,acrobatic_stunt,walkover,737,test,acrobatic_stuntwalkover737,acrobatic_stunt,walkover,0.3352002203464508,737.0
1807,acrobatic_stunt,cartwheel,737,test,acrobatic_stuntcartwheel737,acrobatic_stunt,cartwheel,0.46531203389167786,737.0
1808,acrobatic_stunt,headstand,737,test,acrobatic_stuntheadstand737,acrobatic_stunt,headstand,0.5282031893730164,737.0
1809,acrobatic_stunt,tumble,737,test,acrobatic_stunttumble737,acrobatic_stunt,tumble,0.47237855195999146,737.0
1810,acrobatic_stunt,backbend,737,test,acrobatic_stuntbackbend737,acrobatic_stunt,backbend,0.3626004755496979,737.0
1811,acrobatic_stunt,handspring,737,test,acrobatic_stunthandspring737,acrobatic_stunt,handspring,0.5278574228286743,737.0
1812,tumble,somersault,737,test,tumblesomersault737,tumble,somersault,0.7054892182350159,737.0
1813,somersault,flip-flop,737,test,somersaultflip-flop737,somersault,flip-flop,0.09836341440677643,737.0
1814,interaction,interplay,738,test,interactioninterplay738,interaction,interplay,0.9556360840797424,738.0
1815,interaction,interchange,738,test,interactioninterchange738,interaction,interchange,0.8932970762252808,738.0
1816,interaction,contact,738,test,interactioncontact738,interaction,contact,0.8799251317977905,738.0
1817,interchange,cross-fertilization,738,test,interchangecross-fertilization738,interchange,cross-fertilization,0.25663629174232483,738.0
1818,interchange,dealings,738,test,interchangedealings738,interchange,dealings,0.5849028825759888,738.0
1819,interchange,reciprocity,738,test,interchangereciprocity738,interchange,reciprocity,0.5720086693763733,738.0
1820,dealings,relation,738,test,dealingsrelation738,dealings,relation,0.6949512362480164,738.0
1821,contact,eye_contact,738,test,contacteye_contact738,contact,eye_contact,0.9232420921325684,738.0
1822,contact,brush,738,test,contactbrush738,contact,brush,0.922269880771637,738.0
1823,contact,placement,738,test,contactplacement738,contact,placement,0.8746179938316345,738.0
1824,collection,tax_collection,739,test,collectiontax_collection739,collection,tax_collection,0.993202805519104,739.0
1825,collection,collation,739,test,collectioncollation739,collection,collation,0.9847204685211182,739.0
1826,collection,philately,739,test,collectionphilately739,collection,philately,0.9383950233459473,739.0
1827,collection,agglomeration,739,test,collectionagglomeration739,collection,agglomeration,0.9454347491264343,739.0
1828,collection,gather,739,test,collectiongather739,collection,gather,0.9581601619720459,739.0
1829,collection,pickup,739,test,collectionpickup739,collection,pickup,0.9274553060531616,739.0
1830,collection,bottle_collection,739,test,collectionbottle_collection739,collection,bottle_collection,0.993915855884552,739.0
1831,collection,compilation,739,test,collectioncompilation739,collection,compilation,0.95625901222229,739.0
1832,collection,conchology,739,test,collectionconchology739,collection,conchology,0.9471889138221741,739.0
1833,collection,numismatics,739,test,collectionnumismatics739,collection,numismatics,0.8777617812156677,739.0
1834,philately,aerophilately,739,test,philatelyaerophilately739,philately,aerophilately,0.13067908585071564,739.0
1835,gather,harvest,739,test,gatherharvest739,gather,harvest,0.8402737975120544,739.0
1836,gather,centralization,739,test,gathercentralization739,gather,centralization,0.4990443289279938,739.0
1837,harvest,haying,739,test,harvesthaying739,harvest,haying,0.9709839224815369,739.0
1838,pickup,garbage_collection,739,test,pickupgarbage_collection739,,,,
1839,ability,immunocompetence,740,test,abilityimmunocompetence740,ability,immunocompetence,0.9545297622680664,740.0
1840,ability,sensitivity,740,test,abilitysensitivity740,ability,sensitivity,0.9650379419326782,740.0
1841,ability,Midas_touch,740,test,abilityMidas_touch740,ability,Midas_touch,0.9700100421905518,740.0
1842,ability,adaptability,740,test,abilityadaptability740,ability,adaptability,0.9890913367271423,740.0
1843,ability,magical_ability,740,test,abilitymagical_ability740,ability,magical_ability,0.9987793564796448,740.0
1844,ability,capability,740,test,abilitycapability740,ability,capability,0.9850655198097229,740.0
1845,ability,totipotency,740,test,abilitytotipotency740,ability,totipotency,0.9853304624557495,740.0
1846,ability,contractility,740,test,abilitycontractility740,ability,contractility,0.9791367053985596,740.0
1847,ability,competence,740,test,abilitycompetence740,ability,competence,0.9664580821990967,740.0
1848,ability,form,740,test,abilityform740,ability,form,0.9732918739318848,740.0
1849,ability,interoperability,740,test,abilityinteroperability740,ability,interoperability,0.9432526230812073,740.0
1850,ability,penetration,740,test,abilitypenetration740,ability,penetration,0.9306091666221619,740.0
1851,ability,physical_ability,740,test,abilityphysical_ability740,ability,physical_ability,0.9956931471824646,740.0
1852,sensitivity,antenna,740,test,sensitivityantenna740,,,,
1853,sensitivity,perceptiveness,740,test,sensitivityperceptiveness740,,,,
1854,sensitivity,defensiveness,740,test,sensitivitydefensiveness740,sensitivity,defensiveness,0.6561415195465088,740.0
1855,defensiveness,bunker_mentality,740,test,defensivenessbunker_mentality740,,,,
1856,adaptability,flexibility,740,test,adaptabilityflexibility740,adaptability,flexibility,0.536912202835083,740.0
1857,adaptability,pliability,740,test,adaptabilitypliability740,,,,
1858,flexibility,wiggle_room,740,test,flexibilitywiggle_room740,flexibility,wiggle_room,0.6258396506309509,740.0
1859,magical_ability,lycanthropy,740,test,magical_abilitylycanthropy740,magical_ability,lycanthropy,0.8914752006530762,740.0
1860,capability,military_capability,740,test,capabilitymilitary_capability740,capability,military_capability,0.9957603812217712,740.0
1861,capability,overkill,740,test,capabilityoverkill740,capability,overkill,0.9304491877555847,740.0
1862,capability,associability,740,test,capabilityassociability740,capability,associability,0.8452851176261902,740.0
1863,capability,defensibility,740,test,capabilitydefensibility740,capability,defensibility,0.894767701625824,740.0
1864,capability,operating_capability,740,test,capabilityoperating_capability740,capability,operating_capability,0.991827130317688,740.0
1865,capability,executability,740,test,capabilityexecutability740,capability,executability,0.9037459492683411,740.0
1866,capability,capacity,740,test,capabilitycapacity740,capability,capacity,0.9342101216316223,740.0
1867,military_capability,sea_power,740,test,military_capabilitysea_power740,military_capability,sea_power,0.7727898955345154,740.0
1868,military_capability,firepower,740,test,military_capabilityfirepower740,military_capability,firepower,0.8406057953834534,740.0
1869,operating_capability,envelope,740,test,operating_capabilityenvelope740,operating_capability,envelope,0.5442095398902893,740.0
1870,contractility,astringency,740,test,contractilityastringency740,,,,
1871,competence,linguistic_competence,740,test,competencelinguistic_competence740,competence,linguistic_competence,0.994229793548584,740.0
1872,competence,proficiency,740,test,competenceproficiency740,competence,proficiency,0.9178323745727539,740.0
1873,competence,fitness,740,test,competencefitness740,competence,fitness,0.7900696992874146,740.0
1874,physical_ability,voice,740,test,physical_abilityvoice740,physical_ability,voice,0.7582964897155762,740.0
1875,voice,lung-power,740,test,voicelung-power740,,,,
1876,exudate,gum,741,test,exudategum741,exudate,gum,0.5626670718193054,741.0
1877,exudate,latex,741,test,exudatelatex741,exudate,latex,0.5986528992652893,741.0
1878,gum,agar,741,test,gumagar741,gum,agar,0.7697582244873047,741.0
1879,gum,sterculia_gum,741,test,gumsterculia_gum741,gum,sterculia_gum,0.9934875965118408,741.0
1880,gum,carrageenin,741,test,gumcarrageenin741,gum,carrageenin,0.5012089610099792,741.0
1881,gum,gum_butea,741,test,gumgum_butea741,gum,gum_butea,0.9782541990280151,741.0
1882,gum,eucalyptus_gum,741,test,gumeucalyptus_gum741,gum,eucalyptus_gum,0.9881904125213623,741.0
1883,gum,sweet_gum,741,test,gumsweet_gum741,gum,sweet_gum,0.9924691319465637,741.0
1884,gum,balata,741,test,gumbalata741,gum,balata,0.6218497157096863,741.0
1885,gum,cherry-tree_gum,741,test,gumcherry-tree_gum741,gum,cherry-tree_gum,0.9929637312889099,741.0
1886,gum,lacquer,741,test,gumlacquer741,,,,
1887,gum,tragacanth,741,test,gumtragacanth741,gum,tragacanth,0.6829535961151123,741.0
1888,gum,kino,741,test,gumkino741,gum,kino,0.465451717376709,741.0
1889,gum,gutta-percha,741,test,gumgutta-percha741,gum,gutta-percha,0.5649582147598267,741.0
1890,gum,guar_gum,741,test,gumguar_gum741,gum,guar_gum,0.9902642965316772,741.0
1891,gum,mesquite_gum,741,test,gummesquite_gum741,gum,mesquite_gum,0.9955061674118042,741.0
1892,gum,euphorbium,741,test,gumeuphorbium741,gum,euphorbium,0.7513001561164856,741.0
1893,gum,ghatti,741,test,gumghatti741,gum,ghatti,0.45553064346313477,741.0
1894,gum,conima,741,test,gumconima741,gum,conima,0.6943017840385437,741.0
1895,gum,mucilage,741,test,gummucilage741,gum,mucilage,0.5543904900550842,741.0
1896,gum,ammoniac,741,test,gumammoniac741,gum,ammoniac,0.47684794664382935,741.0
1897,gum,chicle,741,test,gumchicle741,gum,chicle,0.6756572723388672,741.0
1898,gum,dragon's_blood,741,test,gumdragon's_blood741,gum,dragon's_blood,0.4636232554912567,741.0
1899,gum,opopanax,741,test,gumopopanax741,gum,opopanax,0.6085735559463501,741.0
1900,gum,algin,741,test,gumalgin741,gum,algin,0.8310633301734924,741.0
1901,gum,sangapenum,741,test,gumsangapenum741,gum,sangapenum,0.5447980165481567,741.0
1902,gum,galbanum,741,test,gumgalbanum741,gum,galbanum,0.8663005828857422,741.0
1903,gum,gum_arabic,741,test,gumgum_arabic741,gum,gum_arabic,0.9219425916671753,741.0
1904,gum,frankincense,741,test,gumfrankincense741,gum,frankincense,0.5119511485099792,741.0
1905,gum_arabic,Senegal_gum,741,test,gum_arabicSenegal_gum741,,,,
1906,latex,rubber,741,test,latexrubber741,latex,rubber,0.5399734377861023,741.0
1907,rubber,foam_rubber,741,test,rubberfoam_rubber741,rubber,foam_rubber,0.9751366376876831,741.0
1908,rubber,Para_rubber,741,test,rubberPara_rubber741,rubber,Para_rubber,0.9886806011199951,741.0
1909,rubber,cold_rubber,741,test,rubbercold_rubber741,rubber,cold_rubber,0.979304313659668,741.0
1910,rubber,hard_rubber,741,test,rubberhard_rubber741,rubber,hard_rubber,0.984372079372406,741.0
1911,rubber,crepe_rubber,741,test,rubbercrepe_rubber741,rubber,crepe_rubber,0.9752942323684692,741.0
1912,endocrine_gland,thymus_gland,742,test,endocrine_glandthymus_gland742,endocrine_gland,thymus_gland,0.8939279317855835,742.0
1913,endocrine_gland,islands_of_Langerhans,742,test,endocrine_glandislands_of_Langerhans742,endocrine_gland,islands_of_Langerhans,0.8191697001457214,742.0
1914,endocrine_gland,adrenal_gland,742,test,endocrine_glandadrenal_gland742,endocrine_gland,adrenal_gland,0.8584176898002625,742.0
1915,endocrine_gland,parathyroid_gland,742,test,endocrine_glandparathyroid_gland742,endocrine_gland,parathyroid_gland,0.9008152484893799,742.0
1916,endocrine_gland,adrenal_cortex,742,test,endocrine_glandadrenal_cortex742,endocrine_gland,adrenal_cortex,0.877029299736023,742.0
1917,endocrine_gland,pineal_gland,742,test,endocrine_glandpineal_gland742,endocrine_gland,pineal_gland,0.8653354048728943,742.0
1918,endocrine_gland,pituitary,742,test,endocrine_glandpituitary742,endocrine_gland,pituitary,0.9435144662857056,742.0
1919,endocrine_gland,prostate_gland,742,test,endocrine_glandprostate_gland742,endocrine_gland,prostate_gland,0.7833796739578247,742.0
1920,endocrine_gland,pars_distilis,742,test,endocrine_glandpars_distilis742,endocrine_gland,pars_distilis,0.9083305597305298,742.0
1921,endocrine_gland,pars_intermedia,742,test,endocrine_glandpars_intermedia742,endocrine_gland,pars_intermedia,0.8817282915115356,742.0
1922,endocrine_gland,thyroid_gland,742,test,endocrine_glandthyroid_gland742,endocrine_gland,thyroid_gland,0.8372975587844849,742.0
1923,endocrine_gland,posterior_pituitary,742,test,endocrine_glandposterior_pituitary742,endocrine_gland,posterior_pituitary,0.9280827641487122,742.0
1924,endocrine_gland,gonad,742,test,endocrine_glandgonad742,endocrine_gland,gonad,0.9024736285209656,742.0
1925,endocrine_gland,anterior_pituitary,742,test,endocrine_glandanterior_pituitary742,endocrine_gland,anterior_pituitary,0.9420731067657471,742.0
1926,endocrine_gland,corpus_luteum,742,test,endocrine_glandcorpus_luteum742,endocrine_gland,corpus_luteum,0.836388349533081,742.0
1927,endocrine_gland,adrenal_medulla,742,test,endocrine_glandadrenal_medulla742,endocrine_gland,adrenal_medulla,0.9044615030288696,742.0
1928,gonad,testis,742,test,gonadtestis742,gonad,testis,0.4853997230529785,742.0
1929,gonad,ovary,742,test,gonadovary742,gonad,ovary,0.5013934969902039,742.0
1930,gonad,ovotestis,742,test,gonadovotestis742,gonad,ovotestis,0.5579391121864319,742.0
1931,testis,cobblers,742,test,testiscobblers742,testis,cobblers,0.1376495510339737,742.0
1932,testis,undescended_testis,742,test,testisundescended_testis742,testis,undescended_testis,0.6904391050338745,742.0
1933,imaging,positron_emission_tomography,743,test,imagingpositron_emission_tomography743,imaging,positron_emission_tomography,0.9474161267280579,743.0
1934,imaging,magnetic_resonance_imaging,743,test,imagingmagnetic_resonance_imaging743,imaging,magnetic_resonance_imaging,0.9784016013145447,743.0
1935,imaging,sonography,743,test,imagingsonography743,imaging,sonography,0.9759222269058228,743.0
1936,imaging,radioscopy,743,test,imagingradioscopy743,imaging,radioscopy,0.9199024438858032,743.0
1937,imaging,X-raying,743,test,imagingX-raying743,imaging,X-raying,0.9342960715293884,743.0
1938,magnetic_resonance_imaging,functional_magnetic_resonance_imaging,743,test,magnetic_resonance_imagingfunctional_magnetic_resonance_imaging743,magnetic_resonance_imaging,functional_magnetic_resonance_imaging,0.6551971435546875,743.0
1939,functional_magnetic_resonance_imaging,blood-oxygenation_level_dependent_functional_magnetic_resonance_imaging,743,test,functional_magnetic_resonance_imagingblood-oxygenation_level_dependent_functional_magnetic_resonance_imaging743,functional_magnetic_resonance_imaging,blood-oxygenation_level_dependent_functional_magnetic_resonance_imaging,0.6736975312232971,743.0
1940,sonography,B-scan_ultrasonography,743,test,sonographyB-scan_ultrasonography743,sonography,B-scan_ultrasonography,0.8840601444244385,743.0
1941,sonography,A-scan_ultrasonography,743,test,sonographyA-scan_ultrasonography743,sonography,A-scan_ultrasonography,0.8961766958236694,743.0
1942,radioscopy,fluoroscopy,743,test,radioscopyfluoroscopy743,radioscopy,fluoroscopy,0.21188944578170776,743.0
1943,X-raying,computerized_tomography,743,test,X-rayingcomputerized_tomography743,X-raying,computerized_tomography,0.2698926627635956,743.0
1944,pauper,starveling,744,test,pauperstarveling744,,,,
1945,pauper,derelict,744,test,pauperderelict744,pauper,derelict,0.33348336815834045,744.0
1946,pauper,beggar,744,test,pauperbeggar744,pauper,beggar,0.35147595405578613,744.0
1947,beggar,sannyasi,744,test,beggarsannyasi744,,,,
1948,beggar,beggarwoman,744,test,beggarbeggarwoman744,beggar,beggarwoman,0.9314050078392029,744.0
1949,beggar,beggarman,744,test,beggarbeggarman744,beggar,beggarman,0.8952955603599548,744.0
1950,beggar,moocher,744,test,beggarmoocher744,beggar,moocher,0.48254650831222534,744.0
1951,beggar,Lazarus,744,test,beggarLazarus744,beggar,Lazarus,0.35098734498023987,744.0
1952,beggar,panhandler,744,test,beggarpanhandler744,beggar,panhandler,0.6749686598777771,744.0
1953,moocher,schnorrer,744,test,moocherschnorrer744,moocher,schnorrer,0.12487585097551346,744.0
1954,questioning,challenge,745,test,questioningchallenge745,questioning,challenge,0.7616651058197021,745.0
1955,questioning,question,745,test,questioningquestion745,questioning,question,0.8504197001457214,745.0
1956,questioning,interrogation,745,test,questioninginterrogation745,,,,
1957,interrogation,interview,745,test,interrogationinterview745,interrogation,interview,0.5806030035018921,745.0
1958,interrogation,deposition,745,test,interrogationdeposition745,interrogation,deposition,0.49026691913604736,745.0
1959,interrogation,catechism,745,test,interrogationcatechism745,interrogation,catechism,0.468128502368927,745.0
1960,interrogation,redirect_examination,745,test,interrogationredirect_examination745,interrogation,redirect_examination,0.5918512344360352,745.0
1961,interrogation,inquisition,745,test,interrogationinquisition745,interrogation,inquisition,0.8435661196708679,745.0
1962,interrogation,direct_examination,745,test,interrogationdirect_examination745,interrogation,direct_examination,0.6391330361366272,745.0
1963,interrogation,third_degree,745,test,interrogationthird_degree745,interrogation,third_degree,0.5268450379371643,745.0
1964,interrogation,cross-examination,745,test,interrogationcross-examination745,interrogation,cross-examination,0.7351711392402649,745.0
1965,interrogation,debriefing,745,test,interrogationdebriefing745,interrogation,debriefing,0.6270528435707092,745.0
1966,interview,job_interview,745,test,interviewjob_interview745,,,,
1967,interview,telephone_interview,745,test,interviewtelephone_interview745,interview,telephone_interview,0.9466847777366638,745.0
1968,analysis,cost-benefit_analysis,746,test,analysiscost-benefit_analysis746,analysis,cost-benefit_analysis,0.9647732377052307,746.0
1969,analysis,trend_analysis,746,test,analysistrend_analysis746,analysis,trend_analysis,0.9829440712928772,746.0
1970,analysis,dissection,746,test,analysisdissection746,analysis,dissection,0.9013989567756653,746.0
1971,analysis,systems_analysis,746,test,analysissystems_analysis746,analysis,systems_analysis,0.9922635555267334,746.0
1972,analysis,breakdown,746,test,analysisbreakdown746,analysis,breakdown,0.8363218307495117,746.0
1973,analysis,elimination,746,test,analysiselimination746,analysis,elimination,0.7890875339508057,746.0
1974,analysis,reductionism,746,test,analysisreductionism746,analysis,reductionism,0.9034128189086914,746.0
1975,breakdown,resolution,746,test,breakdownresolution746,breakdown,resolution,0.4156533479690552,746.0
1976,resolution,factorization,746,test,resolutionfactorization746,resolution,factorization,0.3206183910369873,746.0
1977,resolution,diagonalization,746,test,resolutiondiagonalization746,resolution,diagonalization,0.55750972032547,746.0
1978,pesticide,phosphine,747,test,pesticidephosphine747,pesticide,phosphine,0.9259287714958191,747.0
1979,pesticide,pediculicide,747,test,pesticidepediculicide747,pesticide,pediculicide,0.9385243654251099,747.0
1980,pesticide,arsenical,747,test,pesticidearsenical747,pesticide,arsenical,0.9444543719291687,747.0
1981,pesticide,acaricide,747,test,pesticideacaricide747,pesticide,acaricide,0.94502192735672,747.0
1982,pesticide,scabicide,747,test,pesticidescabicide747,pesticide,scabicide,0.9146987199783325,747.0
1983,pesticide,sheep_dip,747,test,pesticidesheep_dip747,pesticide,sheep_dip,0.7941534519195557,747.0
1984,pesticide,spray,747,test,pesticidespray747,pesticide,spray,0.9396122097969055,747.0
1985,pesticide,insecticide,747,test,pesticideinsecticide747,pesticide,insecticide,0.9159427881240845,747.0
1986,insecticide,rotenone,747,test,insecticiderotenone747,insecticide,rotenone,0.943799614906311,747.0
1987,insecticide,dichlorodiphenyltrichloroethane,747,test,insecticidedichlorodiphenyltrichloroethane747,insecticide,dichlorodiphenyltrichloroethane,0.9207285046577454,747.0
1988,insecticide,Paris_green,747,test,insecticideParis_green747,insecticide,Paris_green,0.8213216662406921,747.0
1989,insecticide,lead_arsenate,747,test,insecticidelead_arsenate747,insecticide,lead_arsenate,0.9443963170051575,747.0
1990,insecticide,lindane,747,test,insecticidelindane747,insecticide,lindane,0.9324068427085876,747.0
1991,insecticide,Malathion,747,test,insecticideMalathion747,insecticide,Malathion,0.933367133140564,747.0
1992,insecticide,organophosphate,747,test,insecticideorganophosphate747,insecticide,organophosphate,0.9007250070571899,747.0
1993,insecticide,pyrethrum,747,test,insecticidepyrethrum747,insecticide,pyrethrum,0.9649363160133362,747.0
1994,insecticide,parathion,747,test,insecticideparathion747,insecticide,parathion,0.9405501484870911,747.0
1995,insecticide,larvacide,747,test,insecticidelarvacide747,insecticide,larvacide,0.9795493483543396,747.0
1996,lindane,Kwell,747,test,lindaneKwell747,,,,
1997,organophosphate,chlorpyrifos,747,test,organophosphatechlorpyrifos747,organophosphate,chlorpyrifos,0.6799823641777039,747.0
1998,hydrocarbon,naphthalene,748,test,hydrocarbonnaphthalene748,,,,
1999,hydrocarbon,chlorobenzene,748,test,hydrocarbonchlorobenzene748,hydrocarbon,chlorobenzene,0.9847162961959839,748.0
2000,hydrocarbon,indene,748,test,hydrocarbonindene748,hydrocarbon,indene,0.9414569139480591,748.0
2001,hydrocarbon,bitumen,748,test,hydrocarbonbitumen748,hydrocarbon,bitumen,0.967552125453949,748.0
2002,hydrocarbon,pyrene,748,test,hydrocarbonpyrene748,hydrocarbon,pyrene,0.9737855195999146,748.0
2003,hydrocarbon,kerosene,748,test,hydrocarbonkerosene748,hydrocarbon,kerosene,0.9632148146629333,748.0
2004,hydrocarbon,gasoline,748,test,hydrocarbongasoline748,hydrocarbon,gasoline,0.9373144507408142,748.0
2005,hydrocarbon,octane,748,test,hydrocarbonoctane748,hydrocarbon,octane,0.9751664400100708,748.0
2006,hydrocarbon,aromatic_hydrocarbon,748,test,hydrocarbonaromatic_hydrocarbon748,hydrocarbon,aromatic_hydrocarbon,0.9854977130889893,748.0
2007,hydrocarbon,aromatic_compound,748,test,hydrocarbonaromatic_compound748,hydrocarbon,aromatic_compound,0.8846541047096252,748.0
2008,hydrocarbon,liquefied_petroleum_gas,748,test,hydrocarbonliquefied_petroleum_gas748,hydrocarbon,liquefied_petroleum_gas,0.9570332765579224,748.0
2009,hydrocarbon,cymene,748,test,hydrocarboncymene748,hydrocarbon,cymene,0.9715678095817566,748.0
2010,hydrocarbon,provitamin,748,test,hydrocarbonprovitamin748,hydrocarbon,provitamin,0.8644600510597229,748.0
2011,hydrocarbon,dioxin,748,test,hydrocarbondioxin748,,,,
2012,hydrocarbon,butadiene,748,test,hydrocarbonbutadiene748,hydrocarbon,butadiene,0.986724853515625,748.0
2013,hydrocarbon,terpene,748,test,hydrocarbonterpene748,hydrocarbon,terpene,0.9837227463722229,748.0
2014,hydrocarbon,ethane,748,test,hydrocarbonethane748,hydrocarbon,ethane,0.9897395968437195,748.0
2015,hydrocarbon,naphtha,748,test,hydrocarbonnaphtha748,hydrocarbon,naphtha,0.9653330445289612,748.0
2016,hydrocarbon,gas_oil,748,test,hydrocarbongas_oil748,hydrocarbon,gas_oil,0.9507848024368286,748.0
2017,hydrocarbon,gasohol,748,test,hydrocarbongasohol748,hydrocarbon,gasohol,0.9675824642181396,748.0
